Date,TradeStat,Sector,Measure,Value
2018-12-01,A,UHR,R,-5.2
2018-12-01,A,PI,WMF,1425.24296397
2018-12-01,A,PI,N,2.2
2018-12-01,A,PI,R,2.0
2018-12-01,A,MET,WMF,1139.84799463
2018-12-01,A,MET,N,-12.4
2018-12-01,A,MET,R,-11.5
2018-12-01,A,FZ,WMF,425.34743988
2018-12-01,A,FZ,N,-6.7
2018-12-01,A,FZ,R,0.3
2018-12-01,A,TBS,WMF,403.60910031
2018-12-01,A,TBS,N,-2.9
2018-12-01,A,TBS,R,-5.0
2018-12-01,H,GT,WMF,1917.64241037
2019-01-01,E,GT,WMF,17384.99347082
2019-01-01,E,GT,N,-1.1
2019-01-01,E,GT,R,-0.4
2019-01-01,E,CHEM,WMF,4439.88281233
2019-01-01,E,CHEM,N,-6.3
2019-01-01,E,CHEM,R,-3.3
2019-01-01,E,ME,WMF,2752.29640404
2019-01-01,E,ME,N,1.6
2019-01-01,E,ME,R,0.7
2019-01-01,E,UHR,WMF,345.97234967
2019-01-01,E,UHR,N,14.0
2019-01-01,E,UHR,R,10.9
2019-01-01,E,PI,WMF,719.43444071
2019-01-01,E,PI,N,4.7
2019-01-01,E,PI,R,4.1
2019-01-01,E,MET,WMF,1355.31465641
2019-01-01,E,MET,N,-1.3
2019-01-01,E,MET,R,-1.9
2019-01-01,E,FZ,WMF,1585.01006124
2019-01-01,E,FZ,N,-19.0
2019-01-01,E,FZ,R,-17.6
2019-01-01,E,TBS,WMF,1005.79054647
2019-01-01,E,TBS,N,4.0
2019-01-01,E,TBS,R,-0.7
2019-01-01,A,GT,WMF,18734.3426259
2019-01-01,A,GT,N,3.4
2019-01-01,A,GT,R,3.2
2019-01-01,A,CHEM,WMF,8954.52397954
2019-01-01,A,CHEM,N,7.2
2019-01-01,A,CHEM,R,11.3
2019-01-01,A,ME,WMF,2792.6562755
2019-01-01,A,ME,N,-1.6
2019-01-01,A,ME,R,-5.2
2019-01-01,A,UHR,WMF,1771.72177135
2019-01-01,A,UHR,N,0.4
2019-01-01,A,UHR,R,-4.6
2019-01-01,A,PI,WMF,1443.2423035
2019-01-01,A,PI,N,6.3
2019-01-01,A,PI,R,7.0
2019-01-01,A,MET,WMF,1144.6212151
2019-01-01,A,MET,N,-9.4
2019-01-01,A,MET,R,-10.1
2019-01-01,A,FZ,WMF,426.20233812
2019-01-01,A,FZ,N,2.1
2019-01-01,A,FZ,R,-5.1
2019-01-01,A,TBS,WMF,426.71306835
2019-01-01,A,TBS,N,4.5
2019-01-01,A,TBS,R,4.3
2019-01-01,H,GT,WMF,1349.34915509
2019-02-01,E,GT,WMF,17548.09055534
2019-02-01,E,GT,N,8.6
2019-02-01,E,GT,R,5.7
2019-02-01,E,CHEM,WMF,4552.43312166
2019-02-01,E,CHEM,N,19.2
2019-02-01,E,CHEM,R,20.3
2019-02-01,E,ME,WMF,2721.36646645
2019-02-01,E,ME,N,4.5
2019-02-01,E,ME,R,0.7
2019-02-01,E,UHR,WMF,329.52941092
2019-02-01,E,UHR,N,-3.7
2019-02-01,E,UHR,R,-10.3
2019-02-01,E,PI,WMF,712.89312094
2019-02-01,E,PI,N,3.7
2019-02-01,E,PI,R,0.1
2019-02-01,E,MET,WMF,1311.17276531
2019-02-01,E,MET,N,-1.7
2019-02-01,E,MET,R,-2.2
2019-02-01,E,FZ,WMF,1622.84552939
2019-02-01,E,FZ,N,25.5
2019-02-01,E,FZ,R,26.2
2019-02-01,E,TBS,WMF,990.03201263
2019-02-01,E,TBS,N,2.2
2019-02-01,E,TBS,R,-2.6
2019-02-01,A,GT,WMF,19531.10833157
2019-02-01,A,GT,N,6.7
2019-02-01,A,GT,R,3.5
2019-02-01,A,CHEM,WMF,9695.74601832
2019-02-01,A,CHEM,N,11.7
2019-02-01,A,CHEM,R,7.6
2019-02-01,A,ME,WMF,2786.32167176
2019-02-01,A,ME,N,0.8
2019-02-01,A,ME,R,-3.1
2019-02-01,A,UHR,WMF,1802.87712674
2019-02-01,A,UHR,N,2.2
2019-02-01,A,UHR,R,-2.2
2019-02-01,A,PI,WMF,1454.84740908
2019-02-01,A,PI,N,8.3
2019-02-01,A,PI,R,9.4
2019-02-01,A,MET,WMF,1182.16775041
2019-02-01,A,MET,N,-3.1
2019-02-01,A,MET,R,-4.4
2019-02-01,A,FZ,WMF,456.51637015
2019-02-01,A,FZ,N,19.8
2019-02-01,A,FZ,R,15.8
2019-02-01,A,TBS,WMF,403.15973973
2019-02-01,A,TBS,N,8.3
2019-02-01,A,TBS,R,8.1
2019-02-01,H,GT,WMF,1983.01777622
2019-03-01,E,GT,WMF,16977.59477907
2019-03-01,E,GT,N,-1.4
2019-03-01,E,GT,R,-2.5
2019-03-01,E,CHEM,WMF,4191.00256371
2019-03-01,E,CHEM,N,-8.8
2019-03-01,E,CHEM,R,-11.8
2019-03-01,E,ME,WMF,2744.2054308
2019-03-01,E,ME,N,3.4
2019-03-01,E,ME,R,-0.9
2019-03-01,E,UHR,WMF,316.66789306
2019-03-01,E,UHR,N,-8.5
2019-03-01,E,UHR,R,-15.1
2019-03-01,E,PI,WMF,689.87913365
2019-03-01,E,PI,N,4.7
2019-03-01,E,PI,R,2.1
2019-03-01,E,MET,WMF,1286.2850856
2019-03-01,E,MET,N,-3.0
2019-03-01,E,MET,R,-2.2
2019-03-01,E,FZ,WMF,1633.42737532
2019-03-01,E,FZ,N,-7.1
2019-03-01,E,FZ,R,-2.9
2019-03-01,E,TBS,WMF,995.73987152
2019-03-01,E,TBS,N,5.0
2019-03-01,E,TBS,R,0.8
2019-03-01,A,GT,WMF,19185.49293687
2019-03-01,A,GT,N,4.7
2019-03-01,A,GT,R,2.5
2019-03-01,A,CHEM,WMF,9361.21584578
2019-03-01,A,CHEM,N,7.9
2019-03-01,A,CHEM,R,5.9
2019-03-01,A,ME,WMF,2728.16031737
2019-03-01,A,ME,N,-1.5
2019-03-01,A,ME,R,-4.1
2019-03-01,A,UHR,WMF,1824.03398597
2019-03-01,A,UHR,N,4.9
2019-03-01,A,UHR,R,0.1
2019-03-01,A,PI,WMF,1462.03080188
2019-03-01,A,PI,N,6.2
2019-03-01,A,PI,R,3.7
2019-03-01,A,MET,WMF,1167.98183397
2019-03-01,A,MET,N,-3.5
2019-03-01,A,MET,R,-3.9
2019-03-01,A,FZ,WMF,521.59640279
2019-03-01,A,FZ,N,33.1
2019-03-01,A,FZ,R,32.0
2019-03-01,A,TBS,WMF,387.63374903
2019-03-01,A,TBS,N,-3.1
2019-03-01,A,TBS,R,-4.3
2019-03-01,H,GT,WMF,2207.8981578
2019-04-01,E,GT,WMF,17162.89653231
2019-04-01,E,GT,N,0.8
2019-04-01,E,GT,R,-2.3
2019-04-01,E,CHEM,WMF,4305.35125631
2019-04-01,E,CHEM,N,6.5
2019-04-01,E,CHEM,R,0.0
2019-04-01,E,ME,WMF,2770.45918863
2019-04-01,E,ME,N,3.8
2019-04-01,E,ME,R,2.7
2019-04-01,E,UHR,WMF,348.22534162
2019-04-01,E,UHR,N,3.2
2019-04-01,E,UHR,R,-2.2
2019-04-01,E,PI,WMF,727.34514677
2019-04-01,E,PI,N,4.9
2019-04-01,E,PI,R,2.9
2019-04-01,E,MET,WMF,1315.22808275
2019-04-01,E,MET,N,-1.8
2019-04-01,E,MET,R,-0.8
2019-04-01,E,FZ,WMF,1515.26769887
2019-04-01,E,FZ,N,-9.2
2019-04-01,E,FZ,R,-14.0
2019-04-01,E,TBS,WMF,988.94165685
2019-04-01,E,TBS,N,-0.8
2019-04-01,E,TBS,R,-4.0
2019-04-01,A,GT,WMF,18959.25027578
2019-04-01,A,GT,N,2.5
2019-04-01,A,GT,R,1.2
2019-04-01,A,CHEM,WMF,9032.8755785
2019-04-01,A,CHEM,N,5.4
2019-04-01,A,CHEM,R,3.0
2019-04-01,A,ME,WMF,2714.73664234
2019-04-01,A,ME,N,-5.4
2019-04-01,A,ME,R,-8.0
2019-04-01,A,UHR,WMF,1792.26227962
2019-04-01,A,UHR,N,-1.8
2019-04-01,A,UHR,R,-7.6
2019-04-01,A,PI,WMF,1415.42559414
2019-04-01,A,PI,N,0.5
2019-04-01,A,PI,R,1.5
2019-04-01,A,MET,WMF,1171.49512442
2019-04-01,A,MET,N,-4.4
2019-04-01,A,MET,R,-4.3
2019-04-01,A,FZ,WMF,607.01238424
2019-04-01,A,FZ,N,51.6
2019-04-01,A,FZ,R,66.9
2019-04-01,A,TBS,WMF,414.91844849
2019-04-01,A,TBS,N,2.0
2019-04-01,A,TBS,R,0.8
2019-04-01,H,GT,WMF,1796.35374347
2019-05-01,E,GT,WMF,17440.47369169
2019-05-01,E,GT,N,0.5
2019-05-01,E,GT,R,-3.2
2019-05-01,E,CHEM,WMF,4327.1069398
2019-05-01,E,CHEM,N,2.6
2019-05-01,E,CHEM,R,-4.9
2019-05-01,E,ME,WMF,2725.64111972
2019-05-01,E,ME,N,2.2
2019-05-01,E,ME,R,1.4
2019-05-01,E,UHR,WMF,311.01609319
2019-05-01,E,UHR,N,-15.3
2019-05-01,E,UHR,R,-15.9
2019-05-01,E,PI,WMF,699.84081412
2019-05-01,E,PI,N,0.6
2019-05-01,E,PI,R,-0.1
2019-05-01,E,MET,WMF,1282.38309742
2019-05-01,E,MET,N,-3.1
2019-05-01,E,MET,R,-0.8
2019-05-01,E,FZ,WMF,1536.54260898
2019-05-01,E,FZ,N,-8.8
2019-05-01,E,FZ,R,-12.5
2019-05-01,E,TBS,WMF,992.67509272
2019-05-01,E,TBS,N,-0.2
2019-05-01,E,TBS,R,-3.6
2019-05-01,A,GT,WMF,19047.02110535
2019-05-01,A,GT,N,0.5
2019-05-01,A,GT,R,-0.5
2019-05-01,A,CHEM,WMF,8953.67590012
2019-05-01,A,CHEM,N,0.4
2019-05-01,A,CHEM,R,-0.7
2019-05-01,A,ME,WMF,2836.01016385
2019-05-01,A,ME,N,-1.1
2019-05-01,A,ME,R,-2.3
2019-05-01,A,UHR,WMF,1962.05332739
2019-05-01,A,UHR,N,8.4
2019-05-01,A,UHR,R,-0.7
2019-05-01,A,PI,WMF,1483.39869264
2019-05-01,A,PI,N,7.8
2019-05-01,A,PI,R,7.9
2019-05-01,A,MET,WMF,1158.85084931
2019-05-01,A,MET,N,-4.4
2019-05-01,A,MET,R,-3.5
2019-05-01,A,FZ,WMF,486.15613682
2019-05-01,A,FZ,N,-1.4
2019-05-01,A,FZ,R,3.6
2019-05-01,A,TBS,WMF,418.52275534
2019-05-01,A,TBS,N,0.5
2019-05-01,A,TBS,R,-2.4
2019-05-01,H,GT,WMF,1606.54741366
2019-06-01,E,GT,WMF,17458.01219138
2019-06-01,E,GT,N,-1.1
2019-06-01,E,GT,R,-3.0
2019-06-01,E,CHEM,WMF,4882.65048093
2019-06-01,E,CHEM,N,9.9
2019-06-01,E,CHEM,R,1.4
2019-06-01,E,ME,WMF,2660.57570255
2019-06-01,E,ME,N,-1.7
2019-06-01,E,ME,R,-2.6
2019-06-01,E,UHR,WMF,307.26481441
2019-06-01,E,UHR,N,-20.6
2019-06-01,E,UHR,R,-33.2
2019-06-01,E,PI,WMF,682.25720721
2019-06-01,E,PI,N,-0.8
2019-06-01,E,PI,R,-2.5
2019-06-01,E,MET,WMF,1266.8705677
2019-06-01,E,MET,N,-6.5
2019-06-01,E,MET,R,-4.3
2019-06-01,E,FZ,WMF,1577.19893962
2019-06-01,E,FZ,N,-7.0
2019-06-01,E,FZ,R,-9.5
2019-06-01,E,TBS,WMF,1007.52456912
2019-06-01,E,TBS,N,2.9
2019-06-01,E,TBS,R,-0.7
2019-06-01,A,GT,WMF,20407.96120903
2019-06-01,A,GT,N,8.4
2019-06-01,A,GT,R,1.4
2019-06-01,A,CHEM,WMF,10869.37993937
2019-06-01,A,CHEM,N,24.4
2019-06-01,A,CHEM,R,11.5
2019-06-01,A,ME,WMF,2642.87106971
2019-06-01,A,ME,N,-8.5
2019-06-01,A,ME,R,-8.2
2019-06-01,A,UHR,WMF,1745.62436483
2019-06-01,A,UHR,N,-5.5
2019-06-01,A,UHR,R,-9.3
2019-06-01,A,PI,WMF,1434.22155292
2019-06-01,A,PI,N,0.7
2019-06-01,A,PI,R,1.7
2019-06-01,A,MET,WMF,1115.97493244
2019-06-01,A,MET,N,-9.7
2019-06-01,A,MET,R,-9.6
2019-06-01,A,FZ,WMF,462.52957655
2019-06-01,A,FZ,N,9.5
2019-06-01,A,FZ,R,4.5
2019-06-01,A,TBS,WMF,408.54734187
2019-06-01,A,TBS,N,-2.6
2019-06-01,A,TBS,R,-4.1
2019-06-01,H,GT,WMF,2949.94901765
2019-07-01,E,GT,WMF,16927.55500985
2019-07-01,E,GT,N,0.2
2019-07-01,E,GT,R,-1.3
2019-07-01,E,CHEM,WMF,4309.43959307
2019-07-01,E,CHEM,N,11.8
2019-07-01,E,CHEM,R,0.5
2019-07-01,E,ME,WMF,2639.45957269
2019-07-01,E,ME,N,-2.3
2019-07-01,E,ME,R,-2.3
2019-07-01,E,UHR,WMF,312.49104665
2019-07-01,E,UHR,N,-14.7
2019-07-01,E,UHR,R,-21.7
2019-07-01,E,PI,WMF,702.56064507
2019-07-01,E,PI,N,2.4
2019-07-01,E,PI,R,-1.3
2019-07-01,E,MET,WMF,1237.81961585
2019-07-01,E,MET,N,-7.9
2019-07-01,E,MET,R,-4.4
2019-07-01,E,FZ,WMF,1537.90760438
2019-07-01,E,FZ,N,-13.4
2019-07-01,E,FZ,R,-16.0
2019-07-01,E,TBS,WMF,1011.18355599
2019-07-01,E,TBS,N,5.0
2019-07-01,E,TBS,R,1.7
2019-07-01,A,GT,WMF,19780.97827878
2019-07-01,A,GT,N,8.0
2019-07-01,A,GT,R,2.9
2019-07-01,A,CHEM,WMF,9807.10264754
2019-07-01,A,CHEM,N,14.5
2019-07-01,A,CHEM,R,5.5
2019-07-01,A,ME,WMF,2749.34417697
2019-07-01,A,ME,N,0.5
2019-07-01,A,ME,R,-2.1
2019-07-01,A,UHR,WMF,1811.27617954
2019-07-01,A,UHR,N,2.8
2019-07-01,A,UHR,R,-3.7
2019-07-01,A,PI,WMF,1402.3085019
2019-07-01,A,PI,N,-2.5
2019-07-01,A,PI,R,-2.4
2019-07-01,A,MET,WMF,1131.52463696
2019-07-01,A,MET,N,-6.4
2019-07-01,A,MET,R,-4.9
2019-07-01,A,FZ,WMF,438.73918349
2019-07-01,A,FZ,N,8.2
2019-07-01,A,FZ,R,4.2
2019-07-01,A,TBS,WMF,440.49614369
2019-07-01,A,TBS,N,8.3
2019-07-01,A,TBS,R,5.7
2019-07-01,H,GT,WMF,2853.42326893
2019-08-01,E,GT,WMF,17565.29780034
2019-08-01,E,GT,N,4.7
2019-08-01,E,GT,R,0.5
2019-08-01,E,CHEM,WMF,4445.65528872
2019-08-01,E,CHEM,N,7.8
2019-08-01,E,CHEM,R,-4.5
2019-08-01,E,ME,WMF,2603.50511507
2019-08-01,E,ME,N,-4.9
2019-08-01,E,ME,R,-4.1
2019-08-01,E,UHR,WMF,381.93614847
2019-08-01,E,UHR,N,14.6
2019-08-01,E,UHR,R,7.7
2019-08-01,E,PI,WMF,720.08591777
2019-08-01,E,PI,N,5.8
2019-08-01,E,PI,R,4.0
2019-08-01,E,MET,WMF,1198.22526014
2019-08-01,E,MET,N,-8.8
2019-08-01,E,MET,R,-6.0
2019-08-01,E,FZ,WMF,1565.49520208
2019-08-01,E,FZ,N,-4.1
2019-08-01,E,FZ,R,-7.4
2019-08-01,E,TBS,WMF,995.88982175
2019-08-01,E,TBS,N,1.9
2019-08-01,E,TBS,R,-2.8
2019-08-01,A,GT,WMF,18418.56359181
2019-08-01,A,GT,N,1.4
2019-08-01,A,GT,R,-3.2
2019-08-01,A,CHEM,WMF,8880.74137762
2019-08-01,A,CHEM,N,7.2
2019-08-01,A,CHEM,R,-2.4
2019-08-01,A,ME,WMF,2587.70537634
2019-08-01,A,ME,N,-6.6
2019-08-01,A,ME,R,-7.3
2019-08-01,A,UHR,WMF,1796.1474628
2019-08-01,A,UHR,N,2.7
2019-08-01,A,UHR,R,-3.5
2019-08-01,A,PI,WMF,1410.4660736
2019-08-01,A,PI,N,-2.2
2019-08-01,A,PI,R,-2.4
2019-08-01,A,MET,WMF,1103.9585092
2019-08-01,A,MET,N,-9.4
2019-08-01,A,MET,R,-7.9
2019-08-01,A,FZ,WMF,501.90506917
2019-08-01,A,FZ,N,17.2
2019-08-01,A,FZ,R,11.2
2019-08-01,A,TBS,WMF,411.34430341
2019-08-01,A,TBS,N,-0.9
2019-08-01,A,TBS,R,-2.3
2019-08-01,H,GT,WMF,853.26579147
2019-09-01,E,GT,WMF,17318.34630857
2019-09-01,E,GT,N,5.8
2019-09-01,E,GT,R,1.1
2019-09-01,E,CHEM,WMF,4420.2068152
2019-09-01,E,CHEM,N,4.2
2019-09-01,E,CHEM,R,-8.8
2019-09-01,E,ME,WMF,2705.90858729
2019-09-01,E,ME,N,0.0
2019-09-01,E,ME,R,1.2
2019-09-01,E,UHR,WMF,314.80612449
2019-09-01,E,UHR,N,1.7
2019-09-01,E,UHR,R,1.1
2019-09-01,E,PI,WMF,712.61997547
2019-09-01,E,PI,N,2.2
2019-09-01,E,PI,R,-2.0
2019-09-01,E,MET,WMF,1198.48481246
2019-09-01,E,MET,N,-7.3
2019-09-01,E,MET,R,-4.3
2019-09-01,E,FZ,WMF,1622.39088213
2019-09-01,E,FZ,N,11.0
2019-09-01,E,FZ,R,5.5
2019-09-01,E,TBS,WMF,1004.4524952
2019-09-01,E,TBS,N,5.0
2019-09-01,E,TBS,R,-0.1
2019-09-01,A,GT,WMF,20497.76315101
2019-09-01,A,GT,N,15.8
2019-09-01,A,GT,R,3.1
2019-09-01,A,CHEM,WMF,11033.80963741
2019-09-01,A,CHEM,N,37.9
2019-09-01,A,CHEM,R,14.9
2019-09-01,A,ME,WMF,2569.31830033
2019-09-01,A,ME,N,-9.6
2019-09-01,A,ME,R,-10.1
2019-09-01,A,UHR,WMF,1855.15736272
2019-09-01,A,UHR,N,9.9
2019-09-01,A,UHR,R,1.0
2019-09-01,A,PI,WMF,1385.29186977
2019-09-01,A,PI,N,-1.7
2019-09-01,A,PI,R,-2.8
2019-09-01,A,MET,WMF,1125.96137134
2019-09-01,A,MET,N,-4.3
2019-09-01,A,MET,R,-3.9
2019-09-01,A,FZ,WMF,435.46839882
2019-09-01,A,FZ,N,-0.6
2019-09-01,A,FZ,R,-2.5
2019-09-01,A,TBS,WMF,420.92558426
2019-09-01,A,TBS,N,4.9
2019-09-01,A,TBS,R,1.5
2019-09-01,H,GT,WMF,3179.41684243
2019-10-01,E,GT,WMF,16971.0923495
2019-10-01,E,GT,N,2.8
2019-10-01,E,GT,R,-1.1
2019-10-01,E,CHEM,WMF,4524.19769505
2019-10-01,E,CHEM,N,14.0
2019-10-01,E,CHEM,R,0.9
2019-10-01,E,ME,WMF,2611.49484565
2019-10-01,E,ME,N,-4.2
2019-10-01,E,ME,R,-3.3
2019-10-01,E,UHR,WMF,298.41291839
2019-10-01,E,UHR,N,-7.3
2019-10-01,E,UHR,R,-13.6
2019-10-01,E,PI,WMF,700.16891286
2019-10-01,E,PI,N,-0.1
2019-10-01,E,PI,R,-2.9
2019-10-01,E,MET,WMF,1180.78189755
2019-10-01,E,MET,N,-12.2
2019-10-01,E,MET,R,-9.9
2019-10-01,E,FZ,WMF,1615.16122182
2019-10-01,E,FZ,N,10.5
2019-10-01,E,FZ,R,4.7
2019-10-01,E,TBS,WMF,984.32578137
2019-10-01,E,TBS,N,0.1
2019-10-01,E,TBS,R,-4.3
2019-10-01,A,GT,WMF,19434.92911664
2019-10-01,A,GT,N,2.2
2019-10-01,A,GT,R,-4.7
2019-10-01,A,CHEM,WMF,9913.47617313
2019-10-01,A,CHEM,N,7.4
2019-10-01,A,CHEM,R,-6.9
2019-10-01,A,ME,WMF,2600.38048394
2019-10-01,A,ME,N,-6.8
2019-10-01,A,ME,R,-9.8
2019-10-01,A,UHR,WMF,1813.51880381
2019-10-01,A,UHR,N,2.1
2019-10-01,A,UHR,R,-2.5
2019-10-01,A,PI,WMF,1385.74254521
2019-10-01,A,PI,N,-2.9
2019-10-01,A,PI,R,-5.7
2019-10-01,A,MET,WMF,1125.98285209
2019-10-01,A,MET,N,-3.9
2019-10-01,A,MET,R,-3.9
2019-10-01,A,FZ,WMF,433.8704522
2019-10-01,A,FZ,N,2.4
2019-10-01,A,FZ,R,17.2
2019-10-01,A,TBS,WMF,424.4034182
2019-10-01,A,TBS,N,3.9
2019-10-01,A,TBS,R,2.2
2019-10-01,H,GT,WMF,2463.83676714
2019-11-01,E,GT,WMF,16445.86062628
2019-11-01,E,GT,N,1.8
2019-11-01,E,GT,R,-0.3
2019-11-01,E,CHEM,WMF,3994.13978208
2019-11-01,E,CHEM,N,2.6
2019-11-01,E,CHEM,R,-8.9
2019-11-01,E,ME,WMF,2634.63153219
2019-11-01,E,ME,N,-0.7
2019-11-01,E,ME,R,-1.0
2019-11-01,E,UHR,WMF,273.13490499
2019-11-01,E,UHR,N,-8.4
2019-11-01,E,UHR,R,-7.0
2019-11-01,E,PI,WMF,708.51458948
2019-11-01,E,PI,N,6.2
2019-11-01,E,PI,R,3.6
2019-11-01,E,MET,WMF,1174.448432
2019-11-01,E,MET,N,-9.3
2019-11-01,E,MET,R,-7.1
2019-11-01,E,FZ,WMF,1844.21329944
2019-11-01,E,FZ,N,27.4
2019-11-01,E,FZ,R,19.0
2019-11-01,E,TBS,WMF,1015.44866244
2019-11-01,E,TBS,N,1.6
2019-11-01,E,TBS,R,-2.9
2019-11-01,A,GT,WMF,18622.29793127
2019-11-01,A,GT,N,-2.8
2019-11-01,A,GT,R,-7.1
2019-11-01,A,CHEM,WMF,9271.49287397
2019-11-01,A,CHEM,N,-1.4
2019-11-01,A,CHEM,R,-10.6
2019-11-01,A,ME,WMF,2538.67985464
2019-11-01,A,ME,N,-8.7
2019-11-01,A,ME,R,-9.7
2019-11-01,A,UHR,WMF,1759.73536084
2019-11-01,A,UHR,N,-2.5
2019-11-01,A,UHR,R,-8.4
2019-11-01,A,PI,WMF,1386.29733882
2019-11-01,A,PI,N,-3.4
2019-11-01,A,PI,R,-8.8
2019-11-01,A,MET,WMF,1085.20797968
2019-11-01,A,MET,N,-6.0
2019-11-01,A,MET,R,-6.0
2019-11-01,A,FZ,WMF,473.16488252
2019-11-01,A,FZ,N,16.1
2019-11-01,A,FZ,R,26.7
2019-11-01,A,TBS,WMF,416.40331032
2019-11-01,A,TBS,N,0.6
2019-11-01,A,TBS,R,0.7
2019-11-01,H,GT,WMF,2176.43730499
2019-12-01,E,GT,WMF,16913.20315676
2019-12-01,E,GT,N,-1.0
2019-12-01,E,GT,R,-3.0
2019-12-01,E,CHEM,WMF,4539.75259215
2019-12-01,E,CHEM,N,2.5
2019-12-01,E,CHEM,R,-8.3
2019-12-01,E,ME,WMF,2617.01871147
2019-12-01,E,ME,N,-2.2
2019-12-01,E,ME,R,-2.2
2019-12-01,E,UHR,WMF,270.58036438
2019-12-01,E,UHR,N,-13.1
2019-12-01,E,UHR,R,-13.3
2019-12-01,E,PI,WMF,694.41439692
2019-12-01,E,PI,N,-3.2
2019-12-01,E,PI,R,-4.6
2019-12-01,E,MET,WMF,1177.60805909
2019-12-01,E,MET,N,-10.6
2019-12-01,E,MET,R,-8.4
2019-12-01,E,FZ,WMF,1913.88024279
2019-12-01,E,FZ,N,21.7
2019-12-01,E,FZ,R,13.9
2019-12-01,E,TBS,WMF,1014.51844307
2019-12-01,E,TBS,N,3.7
2019-12-01,E,TBS,R,-0.9
2019-12-01,A,GT,WMF,19062.62375201
2019-12-01,A,GT,N,0.4
2019-12-01,A,GT,R,-4.7
2019-12-01,A,CHEM,WMF,9496.4558334
2019-12-01,A,CHEM,N,1.6
2019-12-01,A,CHEM,R,-8.7
2019-12-01,A,ME,WMF,2673.11384974
2019-12-01,A,ME,N,-3.2
2019-12-01,A,ME,R,-4.6
2019-12-01,A,UHR,WMF,1837.84186065
2019-12-01,A,UHR,N,6.0
2019-12-01,A,UHR,R,0.0
2019-12-01,A,PI,WMF,1411.66751806
2019-12-01,A,PI,N,-1.0
2019-12-01,A,PI,R,-4.5
2019-12-01,A,MET,WMF,1107.69324714
2019-12-01,A,MET,N,-2.8
2019-12-01,A,MET,R,-3.3
2019-12-01,A,FZ,WMF,428.4740753
2019-12-01,A,FZ,N,0.7
2019-12-01,A,FZ,R,8.8
2019-12-01,A,TBS,WMF,420.9880448
2019-12-01,A,TBS,N,4.3
2019-12-01,A,TBS,R,4.8
2019-12-01,H,GT,WMF,2149.42059524
2020-01-01,E,GT,WMF,16670.03385936
2020-01-01,E,GT,N,-4.1
2020-01-01,E,GT,R,-9.3
2020-01-01,E,CHEM,WMF,4428.03819341
2020-01-01,E,CHEM,N,-0.3
2020-01-01,E,CHEM,R,-20.4
2020-01-01,E,ME,WMF,2608.05328885
2020-01-01,E,ME,N,-5.2
2020-01-01,E,ME,R,-4.3
2020-01-01,E,UHR,WMF,308.42637649
2020-01-01,E,UHR,N,-10.9
2020-01-01,E,UHR,R,-19.4
2020-01-01,E,PI,WMF,723.71614102
2020-01-01,E,PI,N,0.6
2020-01-01,E,PI,R,-1.7
2020-01-01,E,MET,WMF,1188.66658265
2020-01-01,E,MET,N,-12.3
2020-01-01,E,MET,R,-8.5
2020-01-01,E,FZ,WMF,1624.15154868
2020-01-01,E,FZ,N,2.5
2020-01-01,E,FZ,R,-1.4
2020-01-01,E,TBS,WMF,994.58568285
2020-01-01,E,TBS,N,-1.1
2020-01-01,E,TBS,R,-4.0
2020-01-01,A,GT,WMF,19629.53716626
2020-01-01,A,GT,N,4.8
2020-01-01,A,GT,R,-5.4
2020-01-01,A,CHEM,WMF,9998.00598199
2020-01-01,A,CHEM,N,11.7
2020-01-01,A,CHEM,R,-11.8
2020-01-01,A,ME,WMF,2613.7012014
2020-01-01,A,ME,N,-6.4
2020-01-01,A,ME,R,-7.0
2020-01-01,A,UHR,WMF,1913.03584904
2020-01-01,A,UHR,N,8.0
2020-01-01,A,UHR,R,-0.9
2020-01-01,A,PI,WMF,1411.94132649
2020-01-01,A,PI,N,-2.2
2020-01-01,A,PI,R,-1.0
2020-01-01,A,MET,WMF,1091.21343404
2020-01-01,A,MET,N,-4.7
2020-01-01,A,MET,R,-3.6
2020-01-01,A,FZ,WMF,501.85657946
2020-01-01,A,FZ,N,17.8
2020-01-01,A,FZ,R,29.4
2020-01-01,A,TBS,WMF,423.18970662
2020-01-01,A,TBS,N,-0.8
2020-01-01,A,TBS,R,3.1
2020-01-01,H,GT,WMF,2959.5033069
2020-02-01,E,GT,WMF,16497.81867427
2020-02-01,E,GT,N,-6.0
2020-02-01,E,GT,R,-6.6
2020-02-01,E,CHEM,WMF,4569.69551435
2020-02-01,E,CHEM,N,0.4
2020-02-01,E,CHEM,R,-16.4
2020-02-01,E,ME,WMF,2504.80773705
2020-02-01,E,ME,N,-8.0
2020-02-01,E,ME,R,-3.8
2020-02-01,E,UHR,WMF,259.4542529
2020-02-01,E,UHR,N,-21.3
2020-02-01,E,UHR,R,-23.6
2020-02-01,E,PI,WMF,682.67151808
2020-02-01,E,PI,N,-4.2
2020-02-01,E,PI,R,-2.8
2020-02-01,E,MET,WMF,1138.58652113
2020-02-01,E,MET,N,-13.2
2020-02-01,E,MET,R,-7.9
2020-02-01,E,FZ,WMF,1590.35323623
2020-02-01,E,FZ,N,-2.0
2020-02-01,E,FZ,R,-4.1
2020-02-01,E,TBS,WMF,981.62735117
2020-02-01,E,TBS,N,-0.8
2020-02-01,E,TBS,R,-5.9
2020-02-01,A,GT,WMF,18565.65047337
2020-02-01,A,GT,N,-4.9
2020-02-01,A,GT,R,-9.2
