country,code,year,books_pc
Spain,ESP,1645,15.21853996
Spain,ESP,1646,15.22029945
Spain,ESP,1647,15.42017705
Spain,ESP,1648,15.19079557
Spain,ESP,1649,15.55585201
Spain,ESP,1650,15.78886823
Spain,ESP,1651,15.26213488
Spain,ESP,1652,15.29693815
Spain,ESP,1653,16.02564309
Spain,ESP,1654,15.86226398
Spain,ESP,1655,15.79799749
Spain,ESP,1656,15.7006619
Spain,ESP,1657,16.4628076
Spain,ESP,1658,15.83653924
Spain,ESP,1659,16.76420393
Spain,ESP,1660,15.84020133
Spain,ESP,1661,16.10661779
Spain,ESP,1662,16.8361731
Spain,ESP,1663,16.73887726
Spain,ESP,1664,16.04603572
Spain,ESP,1665,17.90084322
Spain,ESP,1666,17.73745153
Spain,ESP,1667,17.8387905
Spain,ESP,1668,18.27115179
Spain,ESP,1669,18.70361283
Spain,ESP,1670,19.06995848
Spain,ESP,1671,19.07216325
Spain,ESP,1672,18.97502261
Spain,ESP,1673,18.87785925
Spain,ESP,1674,19.37688502
Spain,ESP,1675,19.54475882
Spain,ESP,1676,19.64641011
Spain,ESP,1677,18.85345664
Spain,ESP,1678,18.95505098
Spain,ESP,1679,18.72524824
Spain,ESP,1680,19.45662217
Spain,ESP,1681,19.35942256
Spain,ESP,1682,19.5937355
Spain,ESP,1683,19.56284346
Spain,ESP,1684,20.4272963
Spain,ESP,1685,19.6336973
Spain,ESP,1686,20.63103315
Spain,ESP,1687,20.43438222
Spain,ESP,1688,20.4035682
Spain,ESP,1689,22.1976671
Spain,ESP,1690,21.63610199
Spain,ESP,1691,21.50585128
Spain,ESP,1692,21.40876204
Spain,ESP,1693,22.00876011
Spain,ESP,1694,21.64610955
Spain,ESP,1695,21.68181556
Spain,ESP,1696,22.41488139
Spain,ESP,1697,21.98572897
Spain,ESP,1698,22.55292432
Spain,ESP,1699,21.75828176
Spain,ESP,1700,24.65116279
Spain,ESP,1701,26.80143657
Spain,ESP,1702,20.32432868
Spain,ESP,1703,19.51727056
Spain,ESP,1704,19.7786666
Spain,ESP,1705,19.88701024
Spain,ESP,1706,20.29773342
Spain,ESP,1707,20.40426987
Spain,ESP,1708,18.39889181
Spain,ESP,1709,18.80989591
Spain,ESP,1710,21.32108335
Spain,ESP,1711,23.22186875
Spain,ESP,1712,18.53666911
Spain,ESP,1713,20.58418342
Spain,ESP,1714,20.53894763
Spain,ESP,1715,18.7117407
Spain,ESP,1716,18.96697883
Spain,ESP,1717,19.8124203
Spain,ESP,1718,17.40841719
Spain,ESP,1719,20.60866495
Spain,ESP,1720,18.80080032
Spain,ESP,1721,18.31980829
Spain,ESP,1722,18.86449424
Spain,ESP,1723,21.88725307
Spain,ESP,1724,22.13034236
Spain,ESP,1725,19.61204394
Spain,ESP,1726,22.32309226
Spain,ESP,1727,23.57576437
Spain,ESP,1728,21.50349194
Spain,ESP,1729,23.18425488
Spain,ESP,1730,23.56436054
Spain,ESP,1731,23.36920615
Spain,ESP,1732,24.31923005
Spain,ESP,1733,25.40770547
Spain,ESP,1734,22.07606614
Spain,ESP,1735,23.87502387
Spain,ESP,1736,23.96435705
Spain,ESP,1737,22.49679992
Spain,ESP,1738,23.15325281
Spain,ESP,1739,22.25716253
Spain,ESP,1740,22.20825019
Spain,ESP,1741,20.19595019
Spain,ESP,1742,21.83086488
Spain,ESP,1743,23.73776407
Spain,ESP,1744,22.43165454
Spain,ESP,1745,23.35550478
Spain,ESP,1746,26.07848572
Spain,ESP,1747,23.39137598
Spain,ESP,1748,26.10209786
Spain,ESP,1749,27.56056709
Spain,ESP,1750,25.4375
Spain,ESP,1751,23.50702681
Spain,ESP,1752,22.00649249
Spain,ESP,1753,22.95362554
Spain,ESP,1754,23.7542977
Spain,ESP,1755,23.07711899
Spain,ESP,1756,23.86572044
Spain,ESP,1757,23.98501473
Spain,ESP,1758,20.95825604
Spain,ESP,1759,23.82609156
Spain,ESP,1760,27.30553748
Spain,ESP,1761,25.85418722
Spain,ESP,1762,26.08143947
Spain,ESP,1763,29.35485416
Spain,ESP,1764,27.53537519
Spain,ESP,1765,27.36891344
Spain,ESP,1766,27.70260403
Spain,ESP,1767,27.16303495
Spain,ESP,1768,33.03965694
Spain,ESP,1769,27.20321709
Spain,ESP,1770,29.84007668
Spain,ESP,1771,28.20696302
Spain,ESP,1772,28.63808164
Spain,ESP,1773,27.3885478
Spain,ESP,1774,26.86634084
Spain,ESP,1775,27.64919529
Spain,ESP,1776,30.41816142
Spain,ESP,1777,30.35100678
Spain,ESP,1778,31.55987071
Spain,ESP,1779,32.06104435
Spain,ESP,1780,31.29407173
Spain,ESP,1781,31.44669919
Spain,ESP,1782,30.46385235
Spain,ESP,1783,34.66967863
Spain,ESP,1784,32.44618611
Spain,ESP,1785,34.14055604
Spain,ESP,1786,34.26576768
Spain,ESP,1787,37.79407952
Spain,ESP,1788,36.80118375
Spain,ESP,1789,39.83497137
Spain,ESP,1790,37.11277642
Spain,ESP,1791,39.99819489
Spain,ESP,1792,40.07614718
Spain,ESP,1793,35.06652006
Spain,ESP,1794,29.16829222
Spain,ESP,1795,29.93393587
Spain,ESP,1796,30.16909943
Spain,ESP,1797,26.88464177
Spain,ESP,1798,27.6471102
Spain,ESP,1799,26.86703678
Spain,ESP,1800,28.12615385
Spain,ESP,1936,49.81862152
Spain,ESP,1937,49.35510921
Spain,ESP,1938,48.89433917
Spain,ESP,1939,48.43829604
Spain,ESP,1940,100.4387157
Spain,ESP,1941,155.7796682
Spain,ESP,1942,133.2594913
Spain,ESP,1943,199.984841
Spain,ESP,1944,170.6023915
Spain,ESP,1945,159.0552944
Spain,ESP,1947,119.1639423
Spain,ESP,1948,134.5992638
Spain,ESP,1949,130.2303714
Spain,ESP,1950,129.4588886
Spain,ESP,1951,148.6323597
Spain,ESP,1952,120.6660486
Spain,ESP,1953,196.6384818
Spain,ESP,1954,160.7685342
Spain,ESP,1955,164.1270798
Spain,ESP,1957,142.3515498
Spain,ESP,1958,171.9580041
Spain,ESP,1959,189.6758085
Spain,ESP,1960,198.5889124
Spain,ESP,1961,386.6826621
Spain,ESP,1962,392.9320249
Spain,ESP,1963,444.8321299
Spain,ESP,1964,489.5897282
Spain,ESP,1965,540.5100299
Spain,ESP,1966,586.7131353
Spain,ESP,1967,589.9493992
Spain,ESP,1968,601.9380492
Spain,ESP,1969,596.7630898
Spain,ESP,1970,582.0262489
Spain,ESP,1971,577.9198022
Spain,ESP,1972,604.3491641
Spain,ESP,1973,677.6758177
Spain,ESP,1974,684.5385271
Spain,ESP,1975,661.5484091
Spain,ESP,1976,682.949975
Spain,ESP,1977,683.2240182
Spain,ESP,1978,630.2319137
Spain,ESP,1979,660.4567407
Spain,ESP,1980,762.876797
Spain,ESP,1981,784.7515814
Spain,ESP,1982,846.1084618
Spain,ESP,1983,850.0120181
Spain,ESP,1984,801.9214208
Spain,ESP,1985,900.0683096
Spain,ESP,1986,992.1835416
Spain,ESP,1987,985.115958
Spain,ESP,1988,907.1057496
Spain,ESP,1989,978.0305118
Spain,ESP,1990,920.9222824
Spain,ESP,1991,990.3850896
Spain,ESP,1992,1057.309588
Spain,ESP,1993,1028.52591
Spain,ESP,1994,1115.140267
Spain,ESP,1995,1219.30434
Spain,ESP,1996,1163.958372
Sweden,SWE,1500,0
Sweden,SWE,1501,0
Sweden,SWE,1502,0
Sweden,SWE,1503,0
Sweden,SWE,1504,0
Sweden,SWE,1505,0
Sweden,SWE,1506,0
Sweden,SWE,1507,0
Sweden,SWE,1508,0
Sweden,SWE,1509,0
Sweden,SWE,1510,0
Sweden,SWE,1511,0
Sweden,SWE,1512,0
