location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Wind Speed,Wind Direction
unit,°C,mm,km/h,°
level,2 m elevation corrected,sfc,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20230428T1200,17.310246,0.9,11.720751,222.51045
20230428T1300,18.330246,0.7,7.289445,212.90524
20230428T1400,18.570246,0.3,6.28713,203.62938
20230428T1500,18.360245,0.1,5.1544156,192.09476
20230428T1600,18.740246,0.3,4.68,180.0
20230428T1700,18.470245,0.6,3.219938,206.56505
20230428T1800,18.170246,1.0,7.145796,229.08562
20230428T1900,16.620245,0.0,7.072878,255.25644
20230428T2000,15.620245,0.0,6.0347,252.64598
20230428T2100,15.3102455,0.0,5.3517847,227.72632
20230428T2200,15.040245,0.0,5.3999996,216.8699
20230428T2300,14.420245,0.1,5.0142193,201.0375
20230429T0000,13.680245,0.0,5.3517847,199.65382
20230429T0100,13.370245,0.0,4.6800003,202.61987
20230429T0200,13.340245,0.0,5.315336,208.30077
20230429T0300,13.270246,0.0,4.5536795,198.43495
20230429T0400,12.740245,0.0,3.4152596,198.43495
20230429T0500,12.840245,0.0,3.219938,206.56505
20230429T0600,13.890245,0.0,2.4149535,296.56506
20230429T0700,14.930245,0.0,5.4833565,336.8014
20230429T0800,16.230246,0.0,6.638072,347.4712
20230429T0900,17.070246,0.0,6.6185193,337.61987
20230429T1000,18.030245,0.0,4.1046314,344.74487
20230429T1100,18.790245,0.0,5.154415,335.22485
20230429T1200,19.320246,0.0,7.5685663,334.65384
20230429T1300,19.670246,0.0,9.449572,342.25534
20230429T1400,19.480246,0.0,11.367109,349.04596
20230429T1500,19.090246,0.0,13.698934,3.0127716
20230429T1600,18.510244,0.0,14.685176,11.309921
20230429T1700,17.170246,0.0,14.973576,9.688782
20230429T1800,15.470245,0.0,13.979871,11.888657
20230429T1900,13.780245,0.0,12.57426,13.240509
20230429T2000,12.980246,0.0,10.308831,12.094757
20230429T2100,12.3102455,0.0,8.707238,7.125
20230429T2200,11.820246,0.0,7.2805495,8.530762
20230429T2300,11.230246,0.0,6.763786,25.201126
20230430T0000,11.030245,0.0,7.5685663,25.34616
20230430T0100,9.630245,0.0,7.24486,26.565033
20230430T0200,9.3102455,0.0,6.792466,32.005356
20230430T0300,9.660245,0.0,6.792466,32.005356
20230430T0400,9.550245,0.0,7.10031,30.465546
20230430T0500,10.280245,0.0,5.815978,21.801407
20230430T0600,11.250245,0.0,7.5685663,25.34616
20230430T0700,12.470245,0.0,9.449572,40.364532
20230430T0800,13.590245,0.0,13.684735,63.43495
20230430T0900,15.040245,0.0,13.527572,64.79888
20230430T1000,16.570246,0.0,11.885453,54.86579
20230430T1100,17.370245,0.0,13.746156,44.999985
20230430T1200,17.540245,0.0,12.768586,40.426056
20230430T1300,17.700245,0.0,11.246759,39.805573
20230430T1400,18.170246,0.0,10.1887,32.005356
20230430T1500,18.190245,0.0,9.6932955,15.068481
20230430T1600,17.980246,0.0,9.0645685,6.8427734
20230430T1700,17.210245,0.0,6.12,360.0
20230430T1800,16.000246,0.0,5.7599998,360.0
20230430T1900,14.830245,0.0,6.130579,3.3664398
20230430T2000,14.420245,0.0,5.6920996,18.434952
20230430T2100,14.080245,0.0,4.510787,28.610443
20230430T2200,13.710245,0.0,2.5959969,33.690063
20230430T2300,13.160245,0.0,1.2979984,56.30993
20230501T0000,12.780245,0.0,1.5273507,225.0
20230501T0100,12.320246,0.0,2.0991426,210.96376
20230501T0200,11.890245,0.0,1.9386592,201.8014
20230501T0300,11.380245,0.1,2.968636,194.03624
20230501T0400,10.660245,0.2,4.0249224,190.30484
20230501T0500,10.710245,0.1,3.2399998,180.0
20230501T0600,11.710245,0.0,4.6938252,175.60129
20230501T0700,12.850245,0.2,4.379589,189.46233
20230501T0800,13.830245,0.3,4.6800003,202.61987
20230501T0900,14.490245,0.3,5.6002855,225.0
20230501T1000,14.880245,0.1,3.8939953,236.30994
20230501T1100,15.490245,0.1,6.618519,225.0
20230501T1200,15.830245,0.1,8.373386,205.46335
20230501T1300,15.880245,0.1,9.028754,203.49857
20230501T1400,16.100246,0.2,10.1887,212.00539
20230501T1500,15.800245,0.4,9.449572,220.36453
20230501T1600,15.700245,0.1,7.145796,229.08562
20230501T1700,15.270246,0.1,4.198285,239.03624
20230501T1800,14.330245,0.8,5.0528407,274.08563
20230501T1900,13.030245,0.1,4.5536795,251.56506
20230501T2000,12.400246,0.0,5.1165614,219.28941
20230501T2100,11.460245,0.0,6.1305785,220.23636
20230501T2200,11.160245,0.0,2.6208394,164.0546
20230501T2300,10.210245,0.0,4.39436,214.99202
20230502T0000,10.050245,0.0,4.1046314,217.87498
20230502T0100,9.8102455,0.0,3.8268526,221.18593
20230502T0200,9.440246,0.0,3.319036,220.6013
20230502T0300,8.930245,0.0,2.0364676,225.0
20230502T0400,8.950245,0.0,1.5273507,225.0
20230502T0500,9.5602455,0.0,2.1897945,279.46234
20230502T0600,10.860246,0.0,3.8268526,318.8141
20230502T0700,12.220245,0.0,5.315336,331.69925
20230502T0800,13.250245,0.0,8.647496,2.3859253
20230502T0900,14.480246,0.0,9.779817,6.340164
20230502T1000,15.540245,0.0,5.0142193,21.037506
20230502T1100,16.170246,0.0,7.208994,2.8624115
20230502T1200,16.530245,0.0,9.36,360.0
20230502T1300,17.020245,0.1,9.746631,4.236374
20230502T1400,17.060246,0.2,11.183201,3.6913757
20230502T1500,16.850245,0.0,12.245294,1.6846771
20230502T1600,16.250246,0.0,13.009903,14.420761
20230502T1700,15.900246,0.0,9.793058,17.102722
20230502T1800,14.760245,0.0,6.725354,15.524109
20230502T1900,13.360246,0.0,7.5942073,5.440323
20230502T2000,12.300245,0.0,8.209263,15.255127
20230502T2100,11.250245,0.0,8.373386,25.463333
20230502T2200,9.790245,0.0,8.534353,27.645966
20230502T2300,8.910245,0.0,7.145796,40.914368
20230503T0000,8.160246,0.0,7.42159,39.09384
20230503T0100,7.4702454,0.0,7.5685663,25.34616
20230503T0200,7.0102453,0.0,8.089993,20.854446
20230503T0300,6.6002455,0.0,7.5685663,25.34616
20230503T0400,6.110245,0.0,7.24486,26.565033
20230503T0500,6.860245,0.0,5.692099,34.69516
20230503T0600,9.150246,0.0,6.618519,44.999985
20230503T0700,11.000245,0.0,7.653705,48.81407
20230503T0800,12.950245,0.0,10.30883,65.224846
20230503T0900,14.750245,0.0,13.37825,66.194046
20230503T1000,16.560246,0.0,11.212135,42.39743
20230503T1100,17.970245,0.0,13.392774,53.746155
20230503T1200,19.080246,0.0,12.783802,57.652542
20230503T1300,19.840246,0.0,12.397806,64.17901
20230503T1400,20.380245,0.0,12.904882,67.011284
20230503T1500,20.630245,0.0,12.641076,70.016884
20230503T1600,20.450245,0.0,11.165805,69.22774
20230503T1700,19.810246,0.0,8.225035,66.8014
20230503T1800,17.630245,0.0,6.489992,56.30993
20230503T1900,14.330245,0.0,8.78872,55.007973
20230503T2000,12.830245,0.0,8.373386,64.53666
20230503T2100,11.410245,0.0,7.754637,68.19859
20230503T2200,10.350245,0.0,6.489992,70.55996
20230503T2300,9.330245,0.0,5.937272,75.96376
20230504T0000,8.570246,0.0,5.0911684,81.869896
20230504T0100,7.7202454,0.0,5.0528407,85.91438
20230504T0200,7.4902453,0.0,5.0528407,94.08562
20230504T0300,7.6402454,0.0,4.6800003,112.61986
20230504T0400,7.4702454,0.0,4.8965297,126.027374
20230504T0500,7.540245,0.0,6.489992,123.69006
20230504T0600,10.400246,0.0,5.692099,124.69515
20230504T0700,13.180245,0.0,4.6102495,128.6598
20230504T0800,15.390245,0.0,5.1919937,123.69006
20230504T0900,17.230246,0.0,5.3999996,126.869896
20230504T1000,19.150246,0.0,5.315336,118.30075
20230504T1100,20.910246,0.0,6.297428,120.963745
20230504T1200,22.340246,0.0,6.8777895,132.8789
20230504T1300,23.350245,0.0,6.28713,156.37062
20230504T1400,24.220245,0.0,5.8603754,190.61966
20230504T1500,24.540245,0.0,4.8433046,221.98721
20230504T1600,24.520245,0.0,2.4149535,243.43495
20230504T1700,23.900246,0.0,0.8049845,296.56506
20230504T1800,21.790245,0.0,3.4152596,288.43497
20230504T1900,18.850245,0.0,6.924738,261.02737
20230504T2000,19.050245,0.0,9.021574,241.38954
20230504T2100,18.220245,0.0,8.161764,221.42366
20230504T2200,14.920245,0.0,8.209263,217.87498
20230504T2300,14.820246,0.0,6.151683,200.55605
20230505T0000,14.490245,0.0,4.5536795,198.43495
20230505T0100,14.320246,0.0,4.802999,192.99461
20230505T0200,14.360246,0.1,4.3349743,184.76364
20230505T0300,14.470245,0.1,4.0249224,190.30484
20230505T0400,14.160245,0.0,3.671294,191.30994
20230505T0500,14.220245,0.0,3.6179552,185.71059
20230505T0600,15.360246,0.0,4.6938252,184.39871
20230505T0700,16.580246,0.4,3.671294,191.30994
20230505T0800,18.100245,0.4,2.7416782,203.1986
20230505T0900,19.400246,0.2,1.08,180.0
20230505T1000,20.740246,0.0,0.8049845,153.43495
20230505T1100,21.560246,0.1,0.5091169,135.0
20230505T1200,22.190245,0.6,2.9024127,277.125
20230505T1300,22.460245,0.0,3.671294,281.30994
20230505T1400,20.450245,1.1,10.587917,252.18112
20230505T1500,18.920246,0.3,11.720751,280.61966
20230505T1600,18.710245,0.0,8.699793,335.55603
20230505T1700,18.840246,0.3,4.73506,8.74614
20230505T1800,17.760244,0.1,1.2979984,326.30994
20230505T1900,16.550245,0.2,0.71999997,360.0
20230505T2000,15.790245,0.3,1.835647,281.30994
20230505T2100,15.210245,0.1,3.6179552,264.28943
20230505T2200,14.590245,0.0,1.5273507,135.0
20230505T2300,13.860246,0.0,2.16,180.0
20230506T0000,13.180245,0.0,1.484318,194.03624
20230506T0100,12.700245,0.0,1.2979984,213.69006
20230506T0200,12.440246,0.0,1.1384199,198.43495
20230506T0300,12.600245,0.0,0.35999998,360.0
20230506T0400,12.850245,0.0,1.8,126.869896
20230506T0500,12.660245,0.0,3.096837,144.46231
20230506T0600,13.280245,0.0,2.5455842,98.1301
20230506T0700,14.230246,0.0,1.835647,101.30993
20230506T0800,15.460245,0.0,3.319036,102.52881
20230506T0900,17.290245,0.0,4.3349743,85.23635
20230506T1000,19.970245,0.0,5.634891,63.43495
20230506T1100,20.810246,0.0,6.4096174,51.842773
20230506T1200,21.490246,0.0,5.6233797,50.194427
20230506T1300,22.080246,0.0,5.6233797,39.805573
20230506T1400,22.590246,0.0,6.28713,23.629364
20230506T1500,22.310246,0.0,7.289444,20.224854
20230506T1600,22.310246,0.0,4.8965297,36.027374
20230506T1700,21.920246,0.0,2.2768397,71.56504
20230506T1800,20.840246,0.0,3.4152596,18.434952
20230506T1900,18.510244,0.0,4.73506,8.74614
20230506T2000,16.770245,0.0,3.319036,40.601288
20230506T2100,13.870245,0.0,3.8268526,48.81407
20230506T2200,14.100245,0.0,1.609969,63.43495
20230506T2300,13.320246,0.0,1.8,126.869896
20230507T0000,13.210245,0.0,2.3051248,141.34018
20230507T0100,12.270246,0.0,2.0991426,120.96376
20230507T0200,11.550245,0.0,2.5455842,135.0
20230507T0300,11.530245,0.0,1.8,126.869896
20230507T0400,11.790245,0.0,2.5455842,135.0
20230507T0500,11.900246,0.0,4.829907,153.43495
20230507T0600,13.690246,0.0,5.1544156,167.90524
20230507T0700,15.420245,0.0,4.829907,153.43495
20230507T0800,16.830246,0.0,5.3999996,143.1301
20230507T0900,18.240246,0.0,5.3517847,160.34618
20230507T1000,19.310246,0.0,5.0528407,175.91438
20230507T1100,19.930244,0.0,4.6938257,237.52881
20230507T1200,20.320246,0.0,5.8048253,277.125
20230507T1300,18.930244,0.6,8.311245,287.65012
20230507T1400,18.980246,0.6,8.427383,289.98312
20230507T1500,18.110245,0.1,6.849467,266.9872
20230507T1600,17.900246,0.0,5.8603754,259.38034
20230507T1700,17.590246,0.3,5.154415,245.22485
20230507T1800,16.540245,0.1,4.2136917,250.0169
20230507T1900,15.690246,0.7,5.0142193,248.9625
20230507T2000,15.300245,0.3,4.072935,225.0
20230507T2100,15.040245,0.6,4.3498964,204.44395
20230507T2200,14.670245,0.2,4.6102495,218.65982
20230507T2300,14.500245,0.0,3.396233,212.00539
20230508T0000,14.320246,0.0,4.2136917,199.98311
20230508T0100,14.230246,0.0,4.8965297,216.02737
20230508T0200,14.250245,0.0,4.6102495,218.65982
20230508T0300,14.160245,0.0,4.6938257,212.47119
20230508T0400,14.360246,0.0,3.8939953,213.69006
20230508T0500,14.540245,0.0,3.8939953,213.69006
20230508T0600,14.630245,0.0,4.8965297,233.97263
20230508T0700,15.230246,0.0,4.0249224,243.43495
20230508T0800,16.080246,0.1,2.9024127,262.875
20230508T0900,16.910246,0.1,3.8773184,291.8014
20230508T1000,17.670246,0.0,6.379216,286.38956
20230508T1100,18.490246,0.0,5.95906,295.0169
20230508T1200,18.820246,0.0,4.39436,304.99203
20230508T1300,18.730246,0.0,3.8939953,326.30994
20230508T1400,19.040245,0.2,3.0758414,20.556046
20230508T1500,19.160246,0.3,2.8799999,360.0
20230508T1600,18.610245,1.6,4.379589,350.5377
20230508T1700,17.780245,0.8,6.193674,324.46234
20230508T1800,16.910246,0.3,5.00128,300.25644
20230508T1900,16.730246,0.0,2.3051248,321.3402
20230508T2000,15.910245,0.0,2.4149535,206.56505
20230508T2100,15.440246,0.0,3.219938,206.56505
20230508T2200,14.600245,0.0,2.4149535,243.43495
20230508T2300,14.5602455,0.0,0.5091169,44.999985
20230509T0000,13.590245,0.0,1.1384199,198.43495
20230509T0100,12.130245,0.0,2.5455842,171.8699
20230509T0200,12.260245,0.0,2.968636,165.96376
20230509T0300,12.260245,0.0,2.968636,165.96376
20230509T0400,12.620245,0.0,2.968636,165.96376
20230509T0500,13.180245,0.0,2.7416782,156.8014
20230509T0600,13.910245,0.0,3.6,143.1301
20230509T0700,15.280245,0.0,3.8939953,146.30994
20230509T0800,16.780245,0.0,4.6938257,147.52881
20230509T0900,17.950245,0.1,6.12,151.9275
20230509T1000,19.060246,0.2,5.04,180.0
20230509T1100,19.810246,0.1,4.6938252,175.60129
20230509T1200,20.030245,0.0,5.8603754,190.61966
20230509T1300,20.270245,0.1,7.386582,223.02507
20230509T1400,19.300245,0.1,5.6920996,251.56506
20230509T1500,17.690245,0.5,3.9763298,264.80557
20230509T1600,16.330246,1.1,7.24486,243.43495
20230509T1700,15.490245,1.6,8.373386,244.53665
20230509T1800,15.020246,1.7,7.145796,229.08562
20230509T1900,14.770246,1.5,8.669949,221.63354
20230509T2000,14.500245,1.2,10.44,223.60281
20230509T2100,14.170245,0.9,12.096214,233.47115
20230509T2200,13.900246,0.5,12.10157,247.24902
20230509T2300,13.780245,0.1,11.609651,240.25513
20230510T0000,13.490245,0.0,13.363711,242.74467
20230510T0100,13.290245,0.0,12.245293,245.69547
20230510T0200,13.000245,0.0,10.315115,240.75117
20230510T0300,12.950245,0.1,11.753877,242.65013
20230510T0400,12.580245,0.0,9.983106,244.359
20230510T0500,12.620245,0.1,10.636766,246.0375
20230510T0600,12.900246,0.0,11.841756,250.46335
20230510T0700,13.240245,0.0,13.1041975,254.0546
20230510T0800,13.730246,0.0,13.276144,257.4712
20230510T0900,14.340245,0.0,13.910169,259.56253
20230510T1000,14.500245,0.0,15.484185,268.6678
20230510T1100,15.100245,0.0,14.917212,261.67435
20230510T1200,15.460245,0.0,16.520823,258.69006
20230510T1300,15.420245,0.0,16.09969,259.69516
20230510T1400,15.470245,0.0,15.629972,262.05652
20230510T1500,15.130245,0.0,14.417988,267.1376
20230510T1600,14.760245,0.0,16.039202,260.9605
20230510T1700,14.370245,0.0,13.358861,255.96376
20230510T1800,13.790245,0.0,9.178235,244.44003
20230510T1900,12.770246,0.0,6.638072,229.39871
20230510T2000,12.180245,0.0,6.1305785,220.23636
20230510T2100,11.590245,0.0,6.1305785,220.23636
20230510T2200,11.710245,0.0,6.193674,234.46233
20230510T2300,11.750245,0.0,5.0911684,225.0
20230511T0000,11.540245,0.0,4.8965297,216.02737
20230511T0100,11.380245,0.0,6.489992,236.30994
20230511T0200,11.130245,0.0,4.3349743,228.36647
20230511T0300,11.0602455,0.0,3.563818,225.0
20230511T0400,10.990245,0.0,4.1046314,232.12502
20230511T0500,11.210245,0.0,5.95906,244.98311
20230511T0600,11.400246,0.0,6.162207,263.29016
20230511T0700,11.970245,0.0,5.8048253,277.125
20230511T0800,12.980246,0.0,4.73506,278.74615
20230511T0900,13.630245,0.0,4.0249224,280.30487
20230511T1000,13.820246,0.1,3.563818,315.0
20230511T1100,14.400246,0.2,5.00128,329.7436
20230511T1200,14.360246,0.2,5.495161,328.39252
20230511T1300,14.540245,0.2,7.9526596,354.8056
20230511T1400,14.580245,0.8,8.669949,4.7636414
20230511T1500,14.610246,0.8,7.342588,11.309921
20230511T1600,14.100245,0.1,6.130579,3.3664398
20230511T1700,13.540245,0.0,3.2599385,353.65985
20230511T1800,12.970245,0.0,2.4149535,333.43497
20230511T1900,11.750245,0.3,3.563818,315.0
20230511T2000,10.980246,0.0,5.154415,294.77515
20230511T2100,10.770246,0.0,5.506941,281.30994
20230511T2200,10.620245,0.0,6.162207,353.29016
20230511T2300,10.890245,0.0,0.8049845,333.43497
20230512T0000,11.130245,0.0,1.835647,281.30994
20230512T0100,10.720245,0.0,2.4149535,296.56506
20230512T0200,11.110246,0.0,1.4399999,270.0
20230512T0300,11.040245,0.0,0.8049845,296.56506
20230512T0400,10.740245,0.0,0.35999998,270.0
20230512T0500,10.510245,0.0,0.35999998,89.99999
20230512T0600,11.090245,0.0,1.1384199,18.434952
20230512T0700,12.000245,0.0,2.52,360.0
20230512T0800,12.720245,0.0,2.8799999,360.0
20230512T0900,13.490245,0.1,3.2399998,360.0
20230512T1000,15.140245,0.1,7.2805495,8.530762
20230512T1100,15.690246,0.1,8.287822,357.51044
20230512T1200,16.330246,0.1,10.182337,351.8699
20230512T1300,16.810246,0.0,11.525623,358.21008
20230512T1400,16.700245,0.2,11.885453,1.7356873
20230512T1500,16.270247,0.3,11.525623,1.7899017
20230512T1600,16.340246,0.0,10.495713,5.906128
20230512T1700,16.410246,0.0,8.669949,4.7636414
20230512T1800,15.460245,0.2,7.9932976,7.765167
20230512T1900,14.070246,0.1,6.130579,356.63354
20230512T2000,13.690246,0.0,5.506941,348.69006
20230512T2100,12.830245,0.0,6.5693827,350.5377
20230512T2200,11.820246,0.0,7.24486,26.565033
20230512T2300,11.340245,0.0,6.6185193,22.380127
20230513T0000,11.300245,0.0,7.729527,27.75853
20230513T0100,11.050245,0.0,7.172949,17.525558
20230513T0200,11.630245,0.0,8.557102,14.620865
20230513T0300,11.680245,0.0,6.725354,15.524109
20230513T0400,11.640245,0.0,6.638072,12.528809
20230513T0500,11.870245,0.0,6.87779,6.0090027
20230513T0600,12.340245,0.0,8.209263,15.255127
20230513T0700,13.090245,0.0,8.373386,25.463333
20230513T0800,13.840245,0.0,8.225035,23.198593
20230513T0900,13.940246,0.1,8.891344,21.370605
20230513T1000,14.470245,0.1,10.365251,20.323135
20230513T1100,14.860246,0.1,11.043261,19.025604
20230513T1200,15.430245,0.0,11.177405,14.931412
20230513T1300,15.620245,0.1,10.8955765,7.594635
20230513T1400,15.500245,1.3,10.829959,15.422165
20230513T1500,15.430245,1.2,11.090103,35.75389
20230513T1600,15.730246,0.2,10.799999,53.130096
20230513T1700,15.530245,0.0,8.714677,51.70984
20230513T1800,14.980246,0.0,6.1094027,44.999985
20230513T1900,13.510245,0.0,5.95906,25.016876
20230513T2000,12.920245,0.0,6.151683,20.556046
20230513T2100,11.950245,0.0,5.506941,11.309921
20230513T2200,11.990245,0.0,5.1919937,33.690063
20230513T2300,11.990245,0.0,4.5536795,341.56506
20230514T0000,11.380245,0.0,5.154415,24.775131
20230514T0100,10.8102455,0.0,5.5887027,14.931412
20230514T0200,10.420245,0.0,5.4477882,7.594635
20230514T0300,10.050245,0.0,4.802999,12.994629
20230514T0400,10.110246,0.0,4.0249224,349.69516
20230514T0500,10.350245,0.0,3.6179552,354.28943
20230514T0600,11.250245,0.1,3.8773184,338.1986
20230514T0700,12.300245,0.2,5.771239,356.42368
20230514T0800,13.480246,0.0,7.2359104,5.7105865
20230514T0900,14.400246,0.0,7.5942073,5.440323
20230514T1000,14.830245,0.0,8.669949,355.23636
20230514T1100,15.500245,0.1,9.531505,349.11447
20230514T1200,16.060246,0.1,10.365251,339.67688
20230514T1300,16.970245,0.1,10.041354,345.46555
20230514T1400,17.210245,0.0,7.9932976,352.23483
20230514T1500,15.620245,0.9,6.87779,353.991
20230514T1600,15.870245,0.2,9.178235,25.559967
20230514T1700,15.3102455,0.0,4.6938252,4.398697
20230514T1800,14.200245,0.3,5.5887027,284.93143
20230514T1900,12.730246,0.2,6.3690495,317.29062
20230514T2000,12.100245,0.4,4.896529,287.10272
20230514T2100,11.700245,0.1,2.6208394,254.0546
20230514T2200,11.190246,0.0,4.3349743,274.76364
20230514T2300,10.910245,0.0,4.3349743,221.63354
20230515T0000,10.660245,0.0,4.6938257,212.47119
20230515T0100,10.350245,0.0,5.904439,217.5686
20230515T0200,10.280245,0.0,5.95906,205.01689
20230515T0300,9.890245,0.0,4.0249224,190.30484
20230515T0400,9.660245,0.0,3.6179552,185.71059
20230515T0500,10.150246,0.1,4.73506,188.74615
20230515T0600,11.020246,1.3,3.7585104,196.69925
20230515T0700,11.980246,0.2,3.8268526,228.81409
20230515T0800,13.300245,0.1,3.319036,257.4712
20230515T0900,14.800245,0.2,3.2399998,270.0
20230515T1000,15.650246,0.2,4.1046314,307.875
20230515T1100,16.410246,0.1,2.2768397,341.56506
20230515T1200,17.070246,0.2,1.9386592,21.801407
20230515T1300,17.000246,0.3,2.2768397,18.434952
20230515T1400,16.370245,0.6,2.7416782,336.8014
20230515T1500,16.250246,0.8,4.8965297,323.97263
20230515T1600,16.270247,1.2,7.4128532,330.94543
20230515T1700,14.240245,1.1,4.802999,12.994629
20230515T1800,13.950245,0.3,5.4477882,352.40536
20230515T1900,13.150246,0.8,5.0911684,315.0
20230515T2000,12.120245,0.6,4.452954,284.03625
20230515T2100,11.570246,0.5,4.5536795,288.43497
20230515T2200,11.8102455,0.2,4.6938257,302.4712
20230515T2300,11.830245,0.0,5.634891,296.56506
20230516T0000,11.620245,0.0,4.0249224,333.43497
20230516T0100,11.620245,0.0,5.0911684,315.0
20230516T0200,11.270246,0.0,4.6938257,327.5288
20230516T0300,11.670245,0.2,5.815978,338.1986
20230516T0400,11.480246,0.0,6.379216,343.61047
20230516T0500,11.380245,0.1,9.47012,351.25385
20230516T0600,11.200245,0.1,11.901798,356.5318
20230516T0700,11.190246,0.4,14.4,360.0
20230516T0800,11.450245,0.1,16.263872,5.07959
20230516T0900,11.700245,0.2,15.496736,2.6629944
20230516T1000,11.480246,0.0,12.144331,348.02386
20230516T1100,12.030245,0.1,14.241629,343.85568
20230516T1200,12.250245,0.2,17.581125,349.38034
20230516T1300,12.430245,0.2,20.532627,2.009552
20230516T1400,12.410245,0.1,19.493261,4.236374
20230516T1500,12.100245,0.2,18.359999,360.0
20230516T1600,12.090245,0.1,17.294992,357.61407
20230516T1700,12.020246,0.0,16.56,360.0
20230516T1800,11.620245,0.0,15.517629,3.9909058
20230516T1900,11.250245,0.0,14.113653,5.856003
20230516T2000,10.940246,0.0,13.004921,4.7636414
20230516T2100,10.530245,0.0,12.979984,3.1798248
20230516T2200,10.050245,0.0,10.739833,13.570435
20230516T2300,9.630245,0.0,10.08,360.0
20230517T0000,9.090245,0.0,10.853866,354.28943
20230517T0100,8.690246,0.0,11.525623,358.21008
20230517T0200,8.280246,0.0,10.853866,5.7105865
