Station/Location,Datum,"Globalstrahlung, Tagesmittel","Gesamtschneehöhe, Morgenmessung von 6 UTC","Gesamtbewölkung, Tagesmittel","Luftdruck auf Stationshöhe (QFE), Tagesmittel","Niederschlag, Tagessumme 6 UTC - 6 UTC Folgetag","Sonnenscheindauer, Tagessumme","Lufttemperatur 2 m über Boden, Tagesmittel","Lufttemperatur 2 m über Boden, Tagesminimum","Lufttemperatur 2 m über Boden, Tagesmaximum","Relative Luftfeuchtigkeit 2 m über Boden, Tagesmittel"
Säntis,2023-01-22,100.0,215.0,,745.7,0.0,500.0,-13.4,-15.8,-10.5,85.5
Säntis,2023-01-29,112.0,200.0,,750.8,0.0,478.0,-6.1,-9.9,-3.7,33.2
Säntis,2023-01-30,91.0,200.0,,750.1,8.5,267.0,-8.8,-11.8,-5.2,60.2
Säntis,2023-02-19,85.0,220.0,,755.5,0.8,3.0,-3.3,-5.8,-0.6,85.2
Säntis,2023-03-04,198.0,255.0,,748.8,0.0,667.0,-6.4,-8.1,-4.8,37.0
Säntis,2023-03-17,187.0,300.0,,750.2,0.0,506.0,3.5,-0.7,6.8,30.1
Säntis,2023-03-25,90.0,293.0,,745.3,14.1,0.0,-5.4,-7.7,-2.0,99.0
Säntis,2023-03-26,71.0,300.0,,740.5,50.4,8.0,-5.5,-8.1,-1.8,96.4
Säntis,2023-03-31,63.0,330.0,,741.7,38.3,9.0,-3.1,-5.6,-0.3,95.6
Säntis,2023-04-04,287.0,350.0,,746.3,0.0,677.0,-11.3,-14.6,-8.9,44.0
Säntis,2023-04-07,137.0,348.0,,746.9,2.0,4.0,-7.2,-8.6,-5.5,94.3
Säntis,2023-04-09,294.0,350.0,,751.7,0.0,725.0,-6.2,-8.5,-4.0,51.3
Säntis,2023-04-12,142.0,350.0,,741.7,38.4,14.0,-2.9,-7.2,0.1,98.6
Säntis,2023-04-14,245.0,405.0,,740.5,1.1,175.0,-8.1,-9.2,-6.7,92.4
Säntis,2023-04-16,167.0,397.0,,748.9,20.7,0.0,-5.8,-6.8,-4.3,99.7
Säntis,2023-04-22,244.0,400.0,,749.2,1.3,426.0,1.8,-0.3,3.8,70.5
Säntis,2023-04-27,224.0,411.0,,751.4,5.9,108.0,-1.3,-3.4,0.7,94.7
Säntis,2023-04-29,206.0,370.0,,752.2,5.2,229.0,0.8,-0.4,2.5,93.5
Säntis,2023-04-30,298.0,360.0,,751.5,5.0,480.0,0.5,-0.9,3.1,93.9
Säntis,2023-05-05,242.0,350.0,,755.7,9.9,435.0,3.1,1.6,5.6,92.8
Säntis,2023-05-06,186.0,340.0,,754.3,1.1,70.0,2.6,0.8,4.4,95.0
Säntis,2023-05-08,150.0,320.0,,755.9,6.1,0.0,1.5,0.3,2.8,99.4
Säntis,2023-05-18,357.0,390.0,,752.2,0.0,485.0,-0.7,-3.7,1.8,90.2
Säntis,2023-05-19,298.0,385.0,,752.7,0.0,129.0,1.7,0.4,3.5,83.2
Säntis,2023-05-20,260.0,370.0,,751.9,0.0,374.0,2.8,0.6,4.2,84.9
Säntis,2023-05-21,256.0,370.0,,752.5,0.0,338.0,4.8,2.9,6.7,73.7
Säntis,2023-06-03,337.0,265.0,,754.6,0.0,472.0,5.2,3.7,8.2,88.3
Säntis,2023-06-12,314.0,200.0,,753.7,0.0,640.0,6.5,4.7,9.3,81.5
Säntis,2023-06-14,307.0,180.0,,752.5,0.0,722.0,4.4,3.0,6.4,73.8
Säntis,2023-06-23,94.0,80.0,,760.7,1.1,0.0,4.1,2.7,5.3,99.7
Säntis,2023-06-29,303.0,35.0,,756.7,10.0,611.0,8.5,6.1,13.0,83.3
Säntis,2023-07-06,207.0,0.0,,757.1,0.0,168.0,4.7,2.1,6.7,91.6
Säntis,2023-07-07,352.0,0.0,,760.7,0.0,784.0,9.7,5.6,13.2,62.5
Säntis,2023-07-10,284.0,0.0,,764.6,0.0,453.0,12.5,9.4,15.5,79.7
Säntis,2023-07-17,264.0,0.0,,761.3,0.2,225.0,9.8,8.3,12.5,97.8
Säntis,2023-07-19,146.0,0.0,,757.3,1.2,86.0,9.0,5.9,11.3,99.3
Säntis,2023-07-20,232.0,0.0,,755.2,2.0,157.0,6.7,5.0,8.9,98.0
Säntis,2023-08-21,283.0,0.0,,766.0,0.0,724.0,14.9,13.6,17.8,57.4
Säntis,2023-08-29,123.0,18.0,,747.3,4.2,0.0,-1.1,-2.5,-0.4,99.9
Säntis,2023-09-08,202.0,0.0,,761.5,0.0,169.0,11.8,9.9,14.5,91.9
Säntis,2023-09-20,194.0,0.0,,754.1,0.0,601.0,7.3,5.1,11.1,76.3
Säntis,2023-09-22,30.0,3.0,,746.0,44.6,0.0,0.2,-1.9,3.4,98.9
Säntis,2023-09-23,111.0,13.0,,752.7,0.3,54.0,-2.7,-4.3,-1.4,94.5
Säntis,2023-09-26,208.0,0.0,,760.9,0.0,703.0,10.1,8.0,12.4,31.5
Säntis,2023-09-27,196.0,0.0,,760.1,0.0,683.0,9.7,7.6,13.0,35.4
Säntis,2023-10-03,161.0,0.0,,761.8,13.1,475.0,8.1,1.1,11.9,70.4
Säntis,2023-10-04,170.0,0.0,,762.0,0.0,402.0,3.4,0.8,6.7,73.6
Säntis,2023-10-09,137.0,0.0,,763.8,0.0,333.0,8.8,6.8,10.5,52.3
Säntis,2023-10-11,174.0,0.0,,760.7,0.0,648.0,8.0,6.1,10.5,53.5
Säntis,2023-10-12,154.0,0.0,,759.5,0.0,419.0,6.8,5.7,9.5,56.3
Säntis,2023-10-14,52.0,0.0,,753.1,32.7,54.0,2.6,-2.3,7.7,89.8
Säntis,2023-10-16,162.0,4.0,,751.5,0.0,505.0,0.8,-4.0,3.2,25.6
Säntis,2023-10-19,94.0,0.0,,740.1,0.3,219.0,5.5,4.1,7.1,79.1
Säntis,2023-10-21,44.0,0.0,,741.1,17.4,0.0,0.0,-2.3,2.5,98.4
Säntis,2023-10-25,93.0,3.0,,741.2,24.4,219.0,-0.1,-2.3,2.4,88.4
Säntis,2023-11-06,115.0,62.0,,744.6,4.3,393.0,-4.0,-5.2,-2.5,88.4
Säntis,2023-11-11,29.0,75.0,,740.2,21.6,0.0,-7.6,-8.9,-5.2,99.6
Säntis,2023-11-20,61.0,130.0,,747.8,3.3,124.0,-3.6,-5.5,-2.5,95.0
Säntis,2023-12-02,39.0,258.0,,736.0,8.6,0.0,-12.8,-16.7,-7.9,95.2
Säntis,2023-12-11,15.0,280.0,,744.8,56.0,0.0,-2.3,-4.2,0.2,100.0
Säntis,2023-12-17,70.0,310.0,,767.8,0.0,492.0,3.4,-0.6,5.9,38.7
Säntis,2023-12-22,9.0,355.0,,740.0,50.0,0.0,-5.7,-6.8,-4.8,95.1
Säntis,2023-12-30,82.0,350.0,,749.7,0.0,415.0,-5.4,-6.3,-3.7,88.4
Säntis,2023-01-02,41.0,130.0,,757.3,0.0,57.0,1.0,-3.2,4.2,61.8
Säntis,2023-01-04,29.0,135.0,,757.3,9.1,16.0,-3.5,-5.3,-0.2,79.7
Säntis,2023-01-06,86.0,140.0,,755.5,0.0,500.0,0.0,-2.2,1.4,45.6
Säntis,2023-01-09,23.0,147.0,,738.4,42.5,0.0,-8.1,-9.8,-4.1,100.0
Säntis,2023-01-13,28.0,175.0,,748.0,41.3,0.0,-5.7,-8.4,-2.7,93.1
Säntis,2023-01-17,39.0,185.0,,722.0,2.3,0.0,-11.2,-12.9,-9.2,85.1
Säntis,2023-01-23,79.0,215.0,,749.2,0.0,254.0,-8.7,-12.4,-6.2,74.8
Säntis,2023-01-25,110.0,215.0,,753.1,0.0,517.0,-4.7,-6.0,-3.5,40.9
Säntis,2023-02-01,29.0,207.0,,751.0,7.9,0.0,-9.4,-10.6,-7.7,88.1
Säntis,2023-02-11,108.0,250.0,,762.5,0.0,278.0,-2.4,-3.8,-1.1,45.7
Säntis,2023-02-16,152.0,230.0,,758.3,0.0,532.0,-2.7,-4.7,0.3,42.8
Säntis,2023-02-22,137.0,210.0,,749.0,8.6,397.0,-0.5,-4.1,2.1,59.1
Säntis,2023-03-05,202.0,254.0,,743.0,0.0,641.0,-7.7,-8.9,-6.8,40.8
Säntis,2023-03-08,55.0,250.0,,735.4,41.6,0.0,-4.1,-9.9,0.4,87.4
Säntis,2023-03-11,80.0,280.0,,738.7,24.1,0.0,-8.6,-10.3,-6.5,97.0
Säntis,2023-03-13,167.0,290.0,,745.7,26.8,424.0,0.5,-6.4,4.6,63.4
Säntis,2023-03-18,205.0,300.0,,749.3,0.0,474.0,-0.5,-1.9,1.2,70.1
Säntis,2023-03-19,144.0,297.0,,750.1,11.8,208.0,-3.5,-4.8,-1.8,95.8
Säntis,2023-03-23,137.0,290.0,,749.5,0.3,33.0,0.4,-1.9,2.6,79.1
Säntis,2023-03-29,93.0,335.0,,752.4,2.6,0.0,-2.1,-6.7,1.8,88.6
Säntis,2023-04-02,206.0,350.0,,746.7,2.4,110.0,-5.7,-7.5,-4.2,95.4
Säntis,2023-04-05,258.0,350.0,,746.5,0.0,515.0,-10.0,-11.5,-9.1,53.9
Säntis,2023-04-06,278.0,350.0,,747.8,0.5,685.0,-9.3,-11.9,-7.0,70.0
Säntis,2023-04-11,107.0,350.0,,748.5,35.7,0.0,-4.4,-7.0,-2.0,97.1
Säntis,2023-05-01,164.0,364.0,,749.9,14.0,0.0,-1.7,-3.4,-0.1,99.8
Säntis,2023-05-04,336.0,355.0,,756.2,0.0,769.0,3.9,2.5,5.0,56.6
Säntis,2023-05-07,161.0,320.0,,754.5,30.9,140.0,2.6,0.3,5.9,92.8
Säntis,2023-05-09,226.0,310.0,,751.9,58.9,144.0,2.4,-0.1,4.9,96.7
Säntis,2023-05-10,106.0,318.0,,748.8,41.0,0.0,-2.1,-3.5,0.6,99.6
Säntis,2023-05-14,185.0,325.0,,748.6,7.3,0.0,-1.3,-2.5,-0.5,98.6
Säntis,2023-05-23,150.0,350.0,,754.7,17.1,68.0,3.9,2.5,5.4,96.4
Säntis,2023-05-24,192.0,340.0,,753.0,1.4,7.0,1.4,-0.5,3.0,99.7
Säntis,2023-05-26,349.0,315.0,,759.3,0.0,618.0,5.2,3.2,7.3,83.8
Säntis,2023-05-28,262.0,300.0,,754.7,0.5,322.0,3.6,2.2,6.1,88.9
Säntis,2023-06-04,269.0,260.0,,755.2,0.0,485.0,4.0,2.6,5.9,82.6
Säntis,2023-06-15,310.0,160.0,,755.4,0.1,492.0,4.0,2.6,7.0,75.4
Säntis,2023-06-17,333.0,140.0,,756.3,0.0,637.0,5.9,3.2,9.8,60.8
Säntis,2023-06-18,311.0,135.0,,756.8,5.9,587.0,9.2,6.2,12.9,66.3
Säntis,2023-06-24,223.0,70.0,,761.4,0.0,234.0,5.4,2.3,10.0,85.8
Säntis,2023-06-25,383.0,65.0,,759.6,0.0,895.0,10.3,8.4,12.8,47.9
Säntis,2023-06-28,153.0,40.0,,756.9,0.0,31.0,4.3,2.3,6.8,94.9
Säntis,2023-07-08,293.0,0.0,,762.1,0.0,437.0,10.3,6.3,13.6,71.0
Säntis,2023-07-14,361.0,0.0,,758.1,0.0,824.0,10.6,4.5,14.4,71.8
Säntis,2023-07-15,352.0,0.0,,758.1,2.4,796.0,13.3,9.7,17.1,61.7
Säntis,2023-07-30,119.0,0.0,,755.9,14.6,14.0,5.4,3.9,6.8,99.9
Säntis,2023-08-01,60.0,0.0,,748.9,30.7,0.0,4.8,1.8,7.5,96.4
Säntis,2023-08-04,73.0,0.0,,751.5,40.1,14.0,2.6,1.2,4.1,99.0
Säntis,2023-08-06,63.0,0.0,,748.9,52.3,0.0,-0.3,-1.8,2.2,100.0
Säntis,2023-08-08,269.0,8.0,,755.2,0.0,467.0,1.4,-1.6,3.7,82.1
Säntis,2023-08-16,289.0,0.0,,761.6,0.0,579.0,12.1,10.8,15.5,72.5
Säntis,2023-08-20,283.0,0.0,,765.5,0.0,676.0,14.7,13.4,17.8,55.3
Säntis,2023-08-22,286.0,0.0,,764.7,0.0,631.0,14.5,13.0,17.5,72.7
Säntis,2023-08-26,162.0,0.0,,755.0,26.9,327.0,8.7,5.3,12.9,91.5
Säntis,2023-08-30,151.0,15.0,,748.4,1.1,70.0,0.6,-0.8,2.0,98.8
Säntis,2023-09-04,261.0,0.0,,764.5,0.0,720.0,13.1,10.8,15.0,41.9
Säntis,2023-09-10,211.0,0.0,,761.6,0.0,320.0,12.2,10.5,14.6,75.6
Säntis,2023-09-21,170.0,0.0,,747.7,40.5,330.0,6.9,2.9,10.0,78.2
Säntis,2023-09-29,179.0,0.0,,761.8,1.2,547.0,8.0,5.0,11.7,69.5
Säntis,2023-10-31,32.0,12.0,,743.5,15.2,0.0,-3.3,-4.8,-2.0,99.3
Säntis,2023-11-09,66.0,59.0,,745.1,0.4,62.0,-2.9,-5.2,0.1,62.2
Säntis,2023-11-16,42.0,110.0,,746.2,58.4,61.0,-3.4,-6.7,0.6,79.0
Säntis,2023-11-19,23.0,130.0,,751.5,35.7,0.0,0.2,-2.4,1.0,99.9
Säntis,2023-11-23,97.0,145.0,,755.1,2.6,525.0,-0.9,-3.0,1.5,39.5
Säntis,2023-11-28,26.0,200.0,,732.1,40.0,0.0,-10.0,-13.7,-5.7,100.0
Säntis,2023-11-29,88.0,221.0,,736.0,2.1,210.0,-12.0,-14.1,-8.8,70.1
Säntis,2023-11-30,22.0,225.0,,734.3,46.2,0.0,-4.1,-9.3,1.0,92.6
Säntis,2023-12-01,25.0,230.0,,733.5,25.7,0.0,-5.7,-7.9,-3.1,98.7
Säntis,2023-12-04,59.0,260.0,,742.7,4.0,157.0,-6.5,-8.0,-4.8,59.0
Säntis,2023-12-05,44.0,259.0,,740.5,11.1,47.0,-8.3,-10.0,-6.1,96.7
Säntis,2023-12-09,47.0,275.0,,743.7,64.6,103.0,-4.6,-7.2,-0.3,94.7
Säntis,2023-12-10,16.0,285.0,,745.7,15.5,0.0,-5.1,-7.5,0.3,90.7
Säntis,2023-12-12,23.0,300.0,,743.7,46.7,0.0,-1.8,-3.6,-0.1,99.9
Säntis,2023-12-14,34.0,324.0,,746.6,44.6,0.0,-7.3,-7.7,-6.8,99.7
Säntis,2023-12-19,71.0,290.0,,757.8,5.7,495.0,1.4,-2.4,3.2,38.7
Säntis,2023-12-25,50.0,355.0,,751.0,0.0,375.0,0.0,-2.6,1.0,65.8
Säntis,2023-12-26,43.0,350.0,,751.8,0.0,181.0,-2.3,-4.0,0.8,30.6
Bad Ragaz,2023-01-05,30.0,,,968.2,0.2,3.0,7.5,5.4,10.3,71.4
Bad Ragaz,2023-01-16,49.0,,,938.2,0.0,112.0,2.9,-1.4,8.4,62.4
Bad Ragaz,2023-01-22,52.0,,,965.4,0.0,32.0,-1.2,-2.5,-0.1,74.3
Bad Ragaz,2023-01-26,15.0,,,960.6,0.0,0.0,-0.7,-1.3,-0.1,77.7
Bad Ragaz,2023-02-01,68.0,,,967.8,0.0,122.0,2.8,-2.0,7.2,66.4
Bad Ragaz,2023-02-06,45.0,,,974.7,0.0,6.0,1.4,-2.0,3.9,82.1
Bad Ragaz,2023-02-15,132.0,,,970.8,0.0,475.0,3.2,-4.7,9.6,70.3
Bad Ragaz,2023-02-17,68.0,,,970.9,0.0,34.0,8.6,5.9,12.1,52.8
Bad Ragaz,2023-02-21,140.0,,,961.8,0.0,498.0,8.2,2.4,15.7,54.8
Bad Ragaz,2023-02-23,95.0,,,956.0,0.0,157.0,8.3,4.6,13.4,80.6
Bad Ragaz,2023-02-24,124.0,,,949.9,7.5,333.0,9.7,4.9,17.4,64.2
Bad Ragaz,2023-02-25,35.0,,,948.7,0.3,0.0,3.5,1.5,6.3,81.8
Bad Ragaz,2023-03-03,120.0,,,961.2,0.0,195.0,3.7,-0.4,6.8,79.0
Bad Ragaz,2023-03-06,139.0,,,949.3,0.0,229.0,2.8,-1.0,8.0,70.6
Bad Ragaz,2023-03-10,90.0,,,942.9,6.8,95.0,8.3,4.0,12.1,64.2
Bad Ragaz,2023-03-14,68.0,,,948.2,6.4,39.0,7.6,4.6,11.6,75.8
Bad Ragaz,2023-03-19,128.0,,,959.5,7.0,154.0,10.3,5.0,15.3,67.6
Bad Ragaz,2023-03-22,215.0,,,956.7,0.0,597.0,11.8,4.3,18.9,59.0
Bad Ragaz,2023-03-25,94.0,,,957.5,0.2,93.0,7.4,4.9,10.2,76.7
Bad Ragaz,2023-03-29,85.0,,,964.3,1.2,13.0,7.5,3.4,12.5,80.4
Bad Ragaz,2023-03-30,54.0,,,959.1,4.6,1.0,10.6,7.6,15.3,82.8
Bad Ragaz,2023-04-01,90.0,,,951.1,3.1,2.0,7.5,5.1,11.1,82.8
Bad Ragaz,2023-04-02,174.0,,,957.2,1.4,274.0,8.5,3.9,12.7,75.7
Bad Ragaz,2023-04-13,95.0,,,950.7,7.8,0.0,6.0,3.9,9.2,74.0
Bad Ragaz,2023-04-17,158.0,,,961.1,0.2,93.0,9.0,5.3,12.6,75.3
Bad Ragaz,2023-04-25,142.0,,,956.1,1.9,51.0,7.4,5.2,9.8,81.8
Bad Ragaz,2023-04-29,261.0,,,958.2,0.0,417.0,15.4,11.4,22.1,73.2
Bad Ragaz,2023-05-05,249.0,,,960.7,10.1,473.0,16.7,12.3,23.6,66.7
Bad Ragaz,2023-05-14,120.0,,,956.4,16.8,13.0,11.2,9.5,14.5,89.2
Bad Ragaz,2023-05-17,94.0,,,962.4,0.1,5.0,9.2,7.1,10.8,72.4
Bad Ragaz,2023-05-19,175.0,,,959.9,1.1,110.0,12.3,9.0,15.8,76.1
Bad Ragaz,2023-05-22,332.0,,,956.2,1.5,647.0,19.2,12.5,25.6,54.6
Bad Ragaz,2023-05-27,325.0,,,961.3,0.0,691.0,18.7,12.8,24.5,63.2
Bad Ragaz,2023-06-10,339.0,,,955.1,0.0,626.0,21.6,16.0,26.9,57.8
Bad Ragaz,2023-06-13,322.0,,,952.4,0.0,701.0,19.3,11.8,25.3,52.2
Bad Ragaz,2023-06-29,294.0,,,958.1,8.4,585.0,20.9,13.4,28.7,65.3
Bad Ragaz,2023-07-04,263.0,,,958.6,10.1,384.0,20.0,15.5,25.5,73.1
Bad Ragaz,2023-07-07,345.0,,,962.1,0.0,754.0,22.6,14.6,30.3,49.4
Bad Ragaz,2023-07-13,189.0,,,961.8,1.1,202.0,18.6,15.2,23.3,80.7
Bad Ragaz,2023-08-02,254.0,,,947.9,0.2,440.0,22.1,14.4,30.6,60.8
Bad Ragaz,2023-08-08,257.0,,,961.5,0.0,290.0,15.7,10.6,21.0,65.2
Bad Ragaz,2023-08-09,123.0,,,961.9,0.0,0.0,16.8,13.8,20.2,75.5
Bad Ragaz,2023-08-30,171.0,,,954.0,0.1,139.0,14.2,11.2,18.1,80.9
Bad Ragaz,2023-08-31,152.0,,,958.4,0.5,126.0,15.2,11.7,18.6,79.8
Bad Ragaz,2023-09-01,238.0,,,960.5,0.0,531.0,18.0,12.7,24.6,72.8
Bad Ragaz,2023-09-04,249.0,,,965.7,0.0,655.0,20.6,14.7,26.6,68.7
Bad Ragaz,2023-09-05,248.0,,,962.8,0.0,650.0,20.0,14.0,24.9,74.7
Bad Ragaz,2023-09-06,245.0,,,962.5,0.0,646.0,20.8,15.6,26.0,69.8
Bad Ragaz,2023-09-12,142.0,,,957.9,6.4,367.0,20.5,16.7,27.1,69.9
Bad Ragaz,2023-09-13,88.0,,,961.1,2.6,11.0,17.9,16.0,20.7,87.6
Bad Ragaz,2023-09-16,176.0,,,958.6,0.0,406.0,21.3,16.0,27.3,53.7
Bad Ragaz,2023-09-20,160.0,,,956.1,0.0,397.0,18.5,12.7,23.9,69.5
Bad Ragaz,2023-09-25,202.0,,,965.7,0.0,580.0,13.1,8.2,19.3,72.2
Bad Ragaz,2023-09-28,163.0,,,963.3,0.0,383.0,16.9,13.1,23.5,69.1
Bad Ragaz,2023-10-02,172.0,,,966.5,0.0,557.0,16.9,11.0,23.5,65.6
Bad Ragaz,2023-10-06,162.0,,,969.0,0.0,528.0,14.4,9.8,20.6,75.8
Bad Ragaz,2023-10-15,96.0,,,963.4,0.1,108.0,8.9,4.7,12.3,77.8
Bad Ragaz,2023-10-19,61.0,,,939.8,0.0,65.0,18.1,14.4,21.4,57.4
Bad Ragaz,2023-10-23,82.0,,,954.4,0.0,149.0,15.2,9.5,19.9,56.7
Bad Ragaz,2023-10-24,25.0,,,949.5,6.3,0.0,12.9,10.2,17.3,83.7
Bad Ragaz,2023-10-28,126.0,,,948.6,0.0,459.0,10.8,7.0,15.6,72.2
Bad Ragaz,2023-11-04,69.0,,,935.9,0.6,199.0,7.7,3.0,11.9,61.9
Bad Ragaz,2023-11-12,12.0,,,953.2,14.3,0.0,4.2,3.0,5.2,85.8
Bad Ragaz,2023-11-22,36.0,,,965.2,3.0,16.0,4.9,1.9,6.3,86.6
Bad Ragaz,2023-11-24,56.0,,,954.4,16.6,106.0,3.4,-0.5,9.0,81.1
Bad Ragaz,2023-11-25,35.0,,,954.2,2.3,12.0,1.5,0.1,3.1,74.5
Bad Ragaz,2023-12-03,68.0,,,964.1,0.0,367.0,-2.6,-5.5,-0.3,74.7
Bad Ragaz,2023-12-06,29.0,,,958.3,0.9,3.0,2.0,1.2,3.4,91.2
Bad Ragaz,2023-12-09,36.0,,,955.2,24.1,71.0,4.7,0.6,7.3,84.2
Bad Ragaz,2023-12-25,65.0,,,960.3,0.0,345.0,7.5,4.1,11.3,80.8
Bad Ragaz,2023-12-26,34.0,,,963.1,0.0,39.0,3.6,0.6,7.3,87.4
Bad Ragaz,2023-12-28,33.0,,,963.8,0.0,41.0,5.5,1.3,7.6,59.3
St. Gallen,2023-01-11,16.0,0.0,,929.7,3.9,3.0,6.1,3.4,9.8,75.4
St. Gallen,2023-01-13,25.0,0.0,,928.1,5.5,14.0,5.6,2.1,8.4,70.5
St. Gallen,2023-01-15,10.0,0.0,,920.0,6.7,0.0,4.4,-0.2,11.0,74.4
St. Gallen,2023-01-18,23.0,1.0,,906.4,4.4,0.0,-1.6,-4.2,1.2,82.2
St. Gallen,2023-01-23,33.0,12.0,,934.2,0.0,11.0,-3.8,-5.3,-2.3,86.4
St. Gallen,2023-01-26,8.0,12.0,,927.2,0.0,0.0,-3.3,-3.7,-2.8,92.0
St. Gallen,2023-02-01,25.0,5.0,,934.4,0.0,1.0,2.1,0.2,3.2,68.4
St. Gallen,2023-02-02,14.0,3.0,,937.4,0.0,0.0,2.7,1.6,3.5,72.4
St. Gallen,2023-02-04,24.0,0.0,,942.1,5.6,0.0,2.4,0.4,3.8,89.0
St. Gallen,2023-02-06,26.0,4.0,,941.8,0.0,0.0,-2.3,-5.5,-0.6,93.7
St. Gallen,2023-02-10,123.0,3.0,,944.6,0.0,501.0,-0.9,-3.3,1.3,68.0
St. Gallen,2023-02-13,96.0,0.0,,944.0,0.0,227.0,-0.2,-3.0,3.9,97.1
St. Gallen,2023-02-20,137.0,0.0,,935.9,0.0,532.0,7.5,2.8,11.4,64.4
St. Gallen,2023-02-27,55.0,4.0,,926.2,0.6,26.0,-3.5,-4.3,-2.1,81.1
St. Gallen,2023-03-01,44.0,5.0,,927.1,0.0,0.0,-1.8,-3.0,-0.9,84.4
St. Gallen,2023-03-02,43.0,4.0,,925.8,0.0,0.0,-0.5,-2.2,0.5,87.5
St. Gallen,2023-03-13,163.0,0.0,,918.8,7.9,463.0,12.9,6.9,19.2,46.8
St. Gallen,2023-03-17,176.0,0.0,,923.5,0.0,504.0,9.4,4.0,13.2,47.2
St. Gallen,2023-03-22,218.0,0.0,,924.8,0.0,652.0,11.3,6.0,15.8,56.1
St. Gallen,2023-03-23,104.0,0.0,,923.3,0.3,8.0,13.3,10.8,16.1,49.8
St. Gallen,2023-03-28,242.0,2.0,,933.9,0.0,635.0,2.7,-2.0,6.8,64.9
St. Gallen,2023-04-04,229.0,0.0,,929.8,0.0,479.0,-0.3,-4.2,4.6,65.9
St. Gallen,2023-04-14,163.0,0.0,,918.8,0.0,277.0,5.0,2.2,9.4,66.9
St. Gallen,2023-04-23,176.0,0.0,,921.2,16.6,213.0,10.2,7.3,14.6,82.5
St. Gallen,2023-04-24,122.0,0.0,,921.9,5.1,105.0,7.2,4.7,10.5,80.0
St. Gallen,2023-04-27,241.0,0.0,,927.9,13.5,444.0,10.5,6.3,14.2,69.6
St. Gallen,2023-04-29,215.0,0.0,,926.8,0.0,318.0,13.4,8.1,18.1,75.8
St. Gallen,2023-05-07,204.0,0.0,,928.0,29.4,449.0,14.2,11.0,19.2,75.3
St. Gallen,2023-05-19,76.0,0.0,,929.1,0.0,0.0,8.7,6.6,11.2,86.2
St. Gallen,2023-06-05,318.0,0.0,,927.5,0.0,729.0,16.1,11.1,20.9,64.2
St. Gallen,2023-06-11,311.0,0.0,,926.2,0.0,735.0,17.9,12.6,23.8,68.3
St. Gallen,2023-06-15,339.0,0.0,,928.1,0.0,707.0,17.3,11.9,22.8,49.1
St. Gallen,2023-06-19,284.0,0.0,,927.3,1.8,463.0,20.9,15.6,26.3,61.3
St. Gallen,2023-06-20,287.0,0.0,,927.0,0.0,584.0,22.8,16.9,29.0,63.5
St. Gallen,2023-06-30,91.0,0.0,,925.3,6.4,16.0,15.8,12.8,19.7,88.8
St. Gallen,2023-07-04,255.0,0.0,,927.8,1.2,375.0,18.0,14.4,22.6,71.3
St. Gallen,2023-07-14,325.0,0.0,,928.1,0.0,849.0,19.8,13.3,24.8,63.3
St. Gallen,2023-07-17,258.0,0.0,,932.9,0.0,379.0,19.5,15.8,23.5,71.9
St. Gallen,2023-07-22,250.0,0.0,,928.6,0.0,440.0,17.2,12.5,22.0,66.8
St. Gallen,2023-07-24,114.0,0.0,,922.0,27.1,71.0,18.2,15.1,24.0,78.1
St. Gallen,2023-07-29,138.0,0.0,,926.0,11.2,168.0,18.3,16.2,23.6,76.8
St. Gallen,2023-08-01,96.0,0.0,,920.8,8.5,82.0,16.5,14.2,19.9,75.3
St. Gallen,2023-08-02,247.0,0.0,,917.2,11.0,389.0,19.2,13.4,26.1,70.9
St. Gallen,2023-08-06,123.0,0.0,,925.0,7.8,74.0,11.5,10.1,13.0,81.6
St. Gallen,2023-08-15,182.0,0.0,,930.4,0.0,334.0,22.7,18.7,26.2,61.3
St. Gallen,2023-08-19,280.0,0.0,,931.1,0.0,767.0,24.5,20.0,29.6,52.4
St. Gallen,2023-08-24,258.0,0.0,,928.8,15.6,632.0,23.7,16.7,31.8,68.7
St. Gallen,2023-08-30,131.0,0.0,,922.5,0.1,158.0,12.7,9.4,16.3,79.0
St. Gallen,2023-09-08,237.0,0.0,,931.0,0.0,702.0,20.8,16.6,24.6,78.4
St. Gallen,2023-09-14,107.0,0.0,,931.8,2.5,134.0,15.5,13.7,19.0,92.1
St. Gallen,2023-09-23,123.0,0.0,,929.6,0.0,159.0,10.5,8.5,13.3,76.8
St. Gallen,2023-09-28,186.0,0.0,,931.7,0.0,500.0,17.5,13.2,20.9,58.3
St. Gallen,2023-10-05,124.0,0.0,,936.9,0.0,208.0,11.6,9.2,14.6,86.6
St. Gallen,2023-10-08,157.0,0.0,,937.6,0.0,528.0,18.5,15.3,23.0,48.9
St. Gallen,2023-10-11,165.0,0.0,,932.2,0.0,588.0,18.7,14.6,22.9,47.9
St. Gallen,2023-10-18,53.0,0.0,,918.5,0.2,39.0,6.9,4.9,11.1,97.9
St. Gallen,2023-11-01,68.0,0.0,,919.3,0.0,134.0,8.1,6.0,10.0,71.6
St. Gallen,2023-11-06,96.0,0.0,,921.1,7.0,296.0,7.9,5.0,11.4,70.4
St. Gallen,2023-11-08,109.0,0.0,,928.3,0.0,453.0,5.7,3.5,9.4,62.7
St. Gallen,2023-11-18,46.0,0.0,,933.6,12.8,30.0,4.6,1.0,9.9,83.3
