Datum,pm10_stundenmittelwerte_ug_m3,pm2_5_stundenmittelwerte_ug_m3,no2_stundenmittelwerte_ug_m3
2022-07-07 18:00:00+00:00,14.491,9.029,24.267
2022-07-07 19:00:00+00:00,13.341,8.265,19.408
2022-07-07 20:00:00+00:00,10.633,7.806,24.235
2022-07-07 21:00:00+00:00,10.887,8.125,16.078
2022-07-07 22:00:00+00:00,11.346,8.206,22.583
2022-07-07 23:00:00+00:00,10.888,8.232,22.063
2022-07-08 00:00:00+00:00,10.29,7.983,14.81
2022-07-08 01:00:00+00:00,10.994,8.053,13.643
2022-07-08 02:00:00+00:00,9.509,7.9,17.375
2022-07-08 03:00:00+00:00,9.927,8.029,12.81
2022-07-08 04:00:00+00:00,10.27,8.017,12.709
2022-07-08 05:00:00+00:00,10.999,8.45,32.403
2022-07-08 06:00:00+00:00,13.681,9.233,38.115
2022-07-08 07:00:00+00:00,16.862,11.035,40.837
2022-07-08 08:00:00+00:00,19.184,11.356,30.732
2022-07-08 09:00:00+00:00,18.547,11.243,33.211
2022-07-08 10:00:00+00:00,15.605,10.281,31.696
2022-07-08 11:00:00+00:00,16.529,10.213,38.929
2022-07-08 12:00:00+00:00,14.731,9.873,38.575
2022-07-08 13:00:00+00:00,18.279,10.922,35.893
2022-07-08 14:00:00+00:00,16.744,11.188,45.631
2022-07-08 15:00:00+00:00,16.99,10.558,40.721
2022-07-08 16:00:00+00:00,15.026,10.164,33.009
2022-07-08 17:00:00+00:00,16.202,10.669,43.365
2022-07-08 18:00:00+00:00,16.264,10.278,37.669
2022-07-08 19:00:00+00:00,17.716,10.493,30.598
2022-07-08 20:00:00+00:00,16.61,10.264,29.625
2022-07-08 21:00:00+00:00,15.708,10.096,34.162
2022-07-08 22:00:00+00:00,15.6,10.454,39.336
2022-07-08 23:00:00+00:00,15.639,10.672,24.476
2022-07-09 00:00:00+00:00,14.496,10.359,24.139
2022-07-09 01:00:00+00:00,14.016,10.381,15.089
2022-07-09 02:00:00+00:00,12.659,9.764,13.109
2022-07-09 03:00:00+00:00,12.483,9.88,13.497
2022-07-09 04:00:00+00:00,12.764,10.514,22.817
2022-07-09 05:00:00+00:00,13.661,10.661,28.41
2022-07-09 06:00:00+00:00,13.376,11.107,22.031
2022-07-09 07:00:00+00:00,14.324,11.188,19.978
2022-07-09 08:00:00+00:00,13.84,10.495,26.373
2022-07-09 09:00:00+00:00,13.205,10.058,34.94
2022-07-09 10:00:00+00:00,12.68,9.738,24.944
2022-07-09 11:00:00+00:00,12.751,9.886,36.516
2022-07-09 12:00:00+00:00,14.236,10.127,38.708
2022-07-09 13:00:00+00:00,15.492,12.094,40.832
2022-07-09 14:00:00+00:00,14.27,10.823,35.378
2022-07-09 15:00:00+00:00,17.238,11.926,37.944
2022-07-09 16:00:00+00:00,15.25,10.242,43.247
2022-07-09 17:00:00+00:00,13.63,9.355,42.742
2022-07-09 18:00:00+00:00,12.988,9.081,26.65
2022-07-09 19:00:00+00:00,14.284,9.685,27.025
2022-07-09 20:00:00+00:00,13.751,10.022,25.601
2022-07-09 21:00:00+00:00,12.728,10.058,29.578
2022-07-09 22:00:00+00:00,14.508,10.76,47.496
2022-07-09 23:00:00+00:00,14.749,11.071,34.01
2022-07-10 00:00:00+00:00,12.613,10.215,24.654
2022-07-10 01:00:00+00:00,13.832,10.158,24.552
2022-07-10 02:00:00+00:00,14.156,10.387,23.402
2022-07-10 03:00:00+00:00,14.239,11.073,14.176
2022-07-10 04:00:00+00:00,14.966,11.89,16.95
2022-07-10 05:00:00+00:00,14.919,11.805,17.776
2022-07-10 06:00:00+00:00,14.779,12.022,17.734
2022-07-10 07:00:00+00:00,15.781,12.113,19.65
2022-07-10 08:00:00+00:00,14.307,11.026,16.394
2022-07-10 09:00:00+00:00,13.835,10.581,18.873
2022-07-10 10:00:00+00:00,14.425,10.774,17.941
2022-07-10 11:00:00+00:00,13.573,9.895,20.304
2022-07-10 12:00:00+00:00,13.979,9.576,18.695
2022-07-10 13:00:00+00:00,12.993,9.26,18.577
2022-07-10 14:00:00+00:00,11.621,8.115,13.971
2022-07-10 15:00:00+00:00,11.926,8.49,12.41
2022-07-10 16:00:00+00:00,11.662,8.473,20.88
2022-07-10 17:00:00+00:00,11.891,8.323,19.037
2022-07-10 18:00:00+00:00,12.28,7.994,20.169
2022-07-10 19:00:00+00:00,11.528,7.502,22.952
2022-07-10 20:00:00+00:00,10.969,7.776,19.943
2022-07-10 21:00:00+00:00,11.018,8.265,15.918
2022-07-10 22:00:00+00:00,10.727,8.34,20.832
2022-07-10 23:00:00+00:00,10.454,8.167,10.898
2022-07-11 00:00:00+00:00,10.2,8.068,7.778
2022-07-11 01:00:00+00:00,11.956,9.051,13.268
2022-07-11 02:00:00+00:00,12.45,9.304,14.729
2022-07-11 03:00:00+00:00,12.113,9.074,16.474
2022-07-11 04:00:00+00:00,12.778,9.45,24.98
2022-07-11 05:00:00+00:00,13.459,9.809,39.215
2022-07-11 06:00:00+00:00,15.047,10.554,42.271
2022-07-11 07:00:00+00:00,20.674,11.93,45.146
2022-07-11 08:00:00+00:00,15.6,10.13,42.256
2022-07-11 09:00:00+00:00,17.768,9.736,38.706
2022-07-11 10:00:00+00:00,16.479,9.444,42.492
2022-07-11 11:00:00+00:00,14.271,8.995,31.955
2022-07-11 12:00:00+00:00,12.91,8.521,43.596
2022-07-11 13:00:00+00:00,13.142,8.098,32.941
2022-07-11 14:00:00+00:00,17.49,9.703,36.97
2022-07-11 15:00:00+00:00,16.659,9.091,43.892
2022-07-11 16:00:00+00:00,16.292,9.071,43.373
2022-07-11 17:00:00+00:00,15.73,8.575,41.492
2022-07-11 18:00:00+00:00,16.545,8.661,29.276
2022-07-11 19:00:00+00:00,17.047,9.058,20.731
2022-07-11 20:00:00+00:00,15.478,8.784,20.371
2022-07-11 21:00:00+00:00,13.688,8.613,25.258
2022-07-11 22:00:00+00:00,14.068,8.685,24.889
2022-07-11 23:00:00+00:00,11.36,7.294,9.376
2022-07-12 00:00:00+00:00,12.404,8.382,14.844
2022-07-12 01:00:00+00:00,15.564,9.624,14.856
2022-07-12 02:00:00+00:00,15.127,9.988,17.943
2022-07-12 03:00:00+00:00,14.418,10.137,23.913
2022-07-12 04:00:00+00:00,14.615,10.147,22.646
2022-07-12 05:00:00+00:00,15.661,10.217,42.055
2022-07-12 06:00:00+00:00,18.566,10.602,54.957
2022-07-12 07:00:00+00:00,17.745,10.772,56.498
2022-07-12 08:00:00+00:00,19.441,10.536,48.868
2022-07-12 09:00:00+00:00,19.258610738255033,11.426828767123288,33.501
2022-07-12 10:00:00+00:00,14.571,8.593,41.033
2022-07-12 11:00:00+00:00,16.201,9.279,38.391
2022-07-12 12:00:00+00:00,16.15,9.557,47.459
2022-07-12 13:00:00+00:00,17.836,9.794,50.297
2022-07-12 14:00:00+00:00,17.7,9.693,45.688
2022-07-12 15:00:00+00:00,16.201,9.591,54.958
2022-07-12 16:00:00+00:00,17.01,9.673,45.488
2022-07-12 17:00:00+00:00,16.984,9.534,40.964
2022-07-12 18:00:00+00:00,17.547,9.174,35.742
2022-07-12 19:00:00+00:00,15.337,8.616,23.027
2022-07-12 20:00:00+00:00,14.551,8.372,37.967
2022-07-12 21:00:00+00:00,15.29,8.303,31.126
2022-07-12 22:00:00+00:00,14.756,8.843,27.399
2022-07-12 23:00:00+00:00,15.314,9.268,21.844
2022-07-13 00:00:00+00:00,13.72,9.207,17.162
2022-07-13 01:00:00+00:00,13.516,9.031,13.98
2022-07-13 02:00:00+00:00,12.25,8.652,13.474
2022-07-13 03:00:00+00:00,11.83,8.429,14.909
2022-07-13 04:00:00+00:00,12.175,8.749,21.29
2022-07-13 05:00:00+00:00,13.879,9.177,35.736
2022-07-13 06:00:00+00:00,20.322,10.606,48.95
2022-07-13 07:00:00+00:00,21.62,10.199,55.416
2022-07-13 08:00:00+00:00,15.173,8.423,61.041
2022-07-13 09:00:00+00:00,13.968,8.168,48.242
2022-07-13 10:00:00+00:00,21.018,9.703,56.428
2022-07-13 11:00:00+00:00,20.63,10.112,47.217
2022-07-13 12:00:00+00:00,13.673,8.231,51.083
2022-07-13 13:00:00+00:00,13.625,7.487,60.606
2022-07-13 14:00:00+00:00,12.474,7.241,62.489
2022-07-13 15:00:00+00:00,18.986,8.366,83.015
2022-07-13 16:00:00+00:00,12.088,7.185,84.65
2022-07-13 17:00:00+00:00,11.188,6.916,84.063
2022-07-13 18:00:00+00:00,14.061,7.503,74.511
2022-07-13 19:00:00+00:00,15.7,8.166,73.676
2022-07-13 20:00:00+00:00,16.025,9.099,47.331
2022-07-13 21:00:00+00:00,15.223,8.311,41.764
2022-07-13 22:00:00+00:00,14.387,7.975,23.418
2022-07-13 23:00:00+00:00,13.206,7.598,21.226
2022-07-14 00:00:00+00:00,13.165,7.831,18.6
2022-07-14 01:00:00+00:00,12.306,7.702,19.703
2022-07-14 02:00:00+00:00,12.345,7.697,14.336
2022-07-14 03:00:00+00:00,11.535,7.558,13.826
2022-07-14 04:00:00+00:00,13.89,8.216,22.357
2022-07-14 05:00:00+00:00,14.178,8.321,41.834
2022-07-14 06:00:00+00:00,19.759,9.485,51.381
2022-07-14 07:00:00+00:00,22.085,9.491,45.831
2022-07-14 08:00:00+00:00,19.207,9.103,54.215
2022-07-14 09:00:00+00:00,20.802,9.328,71.959
2022-07-14 10:00:00+00:00,21.593,9.47,87.17
2022-07-14 11:00:00+00:00,17.611,8.622,56.789
2022-07-14 12:00:00+00:00,16.801,8.8,53.362
2022-07-14 13:00:00+00:00,18.774,8.793,53.516
2022-07-14 14:00:00+00:00,17.59,8.611,69.726
2022-07-14 15:00:00+00:00,19.335,9.455,73.231
2022-07-14 16:00:00+00:00,16.775,8.605,65.123
2022-07-14 17:00:00+00:00,15.256,8.348,56.235
2022-07-14 18:00:00+00:00,15.706,8.639,59.173
2022-07-14 19:00:00+00:00,16.357,9.021,62.108
2022-07-14 20:00:00+00:00,16.168,9.392,41.856
2022-07-14 21:00:00+00:00,25.277,10.275,30.695
2022-07-14 22:00:00+00:00,26.399,11.408,29.192
2022-07-14 23:00:00+00:00,23.779,11.655,25.183
2022-07-15 00:00:00+00:00,20.778,11.571,17.964
2022-07-15 01:00:00+00:00,19.642,10.868,17.375
2022-07-15 02:00:00+00:00,16.913,10.174,11.804
2022-07-15 03:00:00+00:00,16.6,10.077,15.918
2022-07-15 04:00:00+00:00,16.409,10.028,28.1
2022-07-15 05:00:00+00:00,17.674,10.458,52.626
2022-07-15 06:00:00+00:00,19.688,11.007,70.481
2022-07-15 07:00:00+00:00,25.59,11.843,61.68
2022-07-15 08:00:00+00:00,22.121,11.462,64.126
2022-07-15 09:00:00+00:00,22.158,11.515,57.452
2022-07-15 10:00:00+00:00,23.128,11.294,59.37
2022-07-15 11:00:00+00:00,22.757,11.337,57.786
2022-07-15 12:00:00+00:00,22.148,11.359,49.309
2022-07-15 13:00:00+00:00,21.533,11.122,71.564
2022-07-15 14:00:00+00:00,20.354,10.859,68.01
2022-07-15 15:00:00+00:00,20.146,10.65,43.652
2022-07-15 16:00:00+00:00,18.84,10.67,41.822
2022-07-15 17:00:00+00:00,18.805,10.883,37.248
2022-07-15 18:00:00+00:00,18.735,10.937,40.663
2022-07-15 19:00:00+00:00,18.493,10.534,35.963
2022-07-15 20:00:00+00:00,19.793,10.778,46.45
2022-07-15 21:00:00+00:00,19.084,10.303,49.119
2022-07-15 22:00:00+00:00,17.722,10.063,45.838
2022-07-15 23:00:00+00:00,17.534,10.365,42.021
2022-07-16 00:00:00+00:00,18.098,10.52,25.556
2022-07-16 01:00:00+00:00,18.159,10.97,22.596
2022-07-16 02:00:00+00:00,16.882,10.781,23.598
2022-07-16 03:00:00+00:00,17.405,11.065,28.305
2022-07-16 04:00:00+00:00,18.465,11.359,37.365
2022-07-16 05:00:00+00:00,18.626,11.435,36.527
2022-07-16 06:00:00+00:00,19.046,11.41,37.972
2022-07-16 07:00:00+00:00,20.45,11.929,33.413
2022-07-16 08:00:00+00:00,23.001,14.98,38.983
2022-07-16 09:00:00+00:00,19.722,12.109,38.834
2022-07-16 10:00:00+00:00,20.13,11.593,40.25
2022-07-16 11:00:00+00:00,20.312,11.287,50.268
2022-07-16 12:00:00+00:00,17.949,10.586,41.348
2022-07-16 13:00:00+00:00,18.817,10.229,55.457
2022-07-16 14:00:00+00:00,17.123,9.843,45.617
2022-07-16 15:00:00+00:00,16.925,9.525,32.99
2022-07-16 16:00:00+00:00,15.13,8.92,40.983
2022-07-16 17:00:00+00:00,13.916,8.678,30.225
2022-07-16 18:00:00+00:00,13.179,8.092,30.33
2022-07-16 19:00:00+00:00,14.754,8.732,31.558
2022-07-16 20:00:00+00:00,15.779,8.72,40.19
2022-07-16 21:00:00+00:00,14.799,8.704,37.974
2022-07-16 22:00:00+00:00,14.734,9.032,42.844
2022-07-16 23:00:00+00:00,15.126,9.528,40.736
2022-07-17 00:00:00+00:00,13.782,9.515,24.739
2022-07-17 01:00:00+00:00,15.259,9.933,24.831
2022-07-17 02:00:00+00:00,15.437,9.987,23.312
2022-07-17 03:00:00+00:00,14.952,10.18,21.057
2022-07-17 04:00:00+00:00,15.989,10.535,25.293
2022-07-17 05:00:00+00:00,15.115,10.562,23.525
2022-07-17 06:00:00+00:00,17.723,11.352,25.344
2022-07-17 07:00:00+00:00,19.51,13.131,30.001
2022-07-17 08:00:00+00:00,17.843,12.257,33.192
2022-07-17 09:00:00+00:00,16.471,10.66,31.893
2022-07-17 10:00:00+00:00,15.514,10.045,33.912
2022-07-17 11:00:00+00:00,14.974,9.799,35.701
2022-07-17 12:00:00+00:00,15.374,10.034,31.166
2022-07-17 13:00:00+00:00,15.6,10.303,32.193
2022-07-17 14:00:00+00:00,16.574,10.477,30.168
2022-07-17 15:00:00+00:00,18.48,10.583,32.873
2022-07-17 16:00:00+00:00,17.145,10.373,33.055
2022-07-17 17:00:00+00:00,17.294,10.331,32.948
2022-07-17 18:00:00+00:00,16.896,10.377,34.011
2022-07-17 19:00:00+00:00,15.894,10.054,43.884
2022-07-17 20:00:00+00:00,16.18,9.883,60.672
2022-07-17 21:00:00+00:00,16.746,10.571,55.946
2022-07-17 22:00:00+00:00,14.251,9.52,30.259
2022-07-17 23:00:00+00:00,14.333,9.4,28.02
2022-07-18 00:00:00+00:00,13.54,9.352,12.978
2022-07-18 01:00:00+00:00,13.294,9.602,14.528
2022-07-18 02:00:00+00:00,13.714,10.241,13.509
2022-07-18 03:00:00+00:00,14.177,10.484,13.95
2022-07-18 04:00:00+00:00,15.074,10.868,18.359
2022-07-18 05:00:00+00:00,16.627,11.678,44.935
2022-07-18 06:00:00+00:00,23.219,13.303,49.308
2022-07-18 07:00:00+00:00,24.413,13.993,54.207
2022-07-18 08:00:00+00:00,22.24,12.386,50.354
2022-07-18 09:00:00+00:00,25.242,12.562,62.188
2022-07-18 10:00:00+00:00,23.378,12.024,78.266
2022-07-18 11:00:00+00:00,20.165,11.101,79.021
2022-07-18 12:00:00+00:00,15.549,9.745,49.008
2022-07-18 13:00:00+00:00,15.585,9.577,46.547
2022-07-18 14:00:00+00:00,21.562,11.411,70.875
2022-07-18 15:00:00+00:00,23.678,12.182,104.204
2022-07-18 16:00:00+00:00,22.458,13.48,103.409
2022-07-18 17:00:00+00:00,22.571,12.359,63.939
2022-07-18 18:00:00+00:00,24.699,12.346,52.478
2022-07-18 19:00:00+00:00,25.105,12.037,48.515
2022-07-18 20:00:00+00:00,24.711,12.849,66.684
2022-07-18 21:00:00+00:00,23.073,13.461,48.505
2022-07-18 22:00:00+00:00,23.727,13.304,41.671
2022-07-18 23:00:00+00:00,22.957,14.275,37.573
2022-07-19 00:00:00+00:00,20.36,13.337,20.076
2022-07-19 01:00:00+00:00,19.175,12.762,14.451
2022-07-19 02:00:00+00:00,16.147,11.527,12.647
2022-07-19 03:00:00+00:00,16.938,11.769,14.564
2022-07-19 04:00:00+00:00,18.342,11.925,23.408
2022-07-19 05:00:00+00:00,20.167,12.722,50.541
2022-07-19 06:00:00+00:00,22.425,13.281,58.47
2022-07-19 07:00:00+00:00,26.472,14.214,61.767
2022-07-19 08:00:00+00:00,24.586,13.256,63.348
2022-07-19 09:00:00+00:00,26.015,13.205,62.757
2022-07-19 10:00:00+00:00,18.699,11.383,31.911
2022-07-19 11:00:00+00:00,20.221,11.565,32.13
2022-07-19 12:00:00+00:00,19.802,11.638,40.478
2022-07-19 13:00:00+00:00,19.674,11.69,66.059
2022-07-19 14:00:00+00:00,19.053,11.672,65.635
2022-07-19 15:00:00+00:00,18.839,11.31,47.96
2022-07-19 16:00:00+00:00,17.728,10.881,56.154
2022-07-19 17:00:00+00:00,17.242,10.908,53.189
2022-07-19 18:00:00+00:00,17.528,11.395,52.137
2022-07-19 19:00:00+00:00,19.305,13.074,85.685
2022-07-19 20:00:00+00:00,22.47,13.719,70.401
2022-07-19 21:00:00+00:00,21.077,13.061,30.974
2022-07-19 22:00:00+00:00,22.75,13.359,24.846
2022-07-19 23:00:00+00:00,24.318,18.205,23.291
2022-07-20 00:00:00+00:00,22.488,18.243,21.819
2022-07-20 01:00:00+00:00,21.354,17.269,17.805
2022-07-20 02:00:00+00:00,19.856,16.686,12.594
2022-07-20 03:00:00+00:00,19.882,16.325,12.048
2022-07-20 04:00:00+00:00,19.049,16.414,20.003
2022-07-20 05:00:00+00:00,24.74,17.896,39.173
2022-07-20 06:00:00+00:00,28.112,18.978,47.568
2022-07-20 07:00:00+00:00,34.205,20.359,56.503
2022-07-20 08:00:00+00:00,28.876,21.541,66.019
2022-07-20 09:00:00+00:00,33.593,29.774,61.818
2022-07-20 10:00:00+00:00,44.568,39.341,56.252
2022-07-20 11:00:00+00:00,47.192,44.511,47.454
2022-07-20 12:00:00+00:00,43.525,42.67,51.953
2022-07-20 13:00:00+00:00,35.074,32.871,48.856
2022-07-20 14:00:00+00:00,32.243,31.473,61.644
2022-07-20 15:00:00+00:00,34.001,31.55,71.666
2022-07-20 16:00:00+00:00,36.133,31.008,48.142
2022-07-20 17:00:00+00:00,66.223,31.836,23.444
2022-07-20 18:00:00+00:00,19.582,21.282,29.618
2022-07-20 19:00:00+00:00,16.523,18.67,23.287
2022-07-20 20:00:00+00:00,18.449,21.242,20.835
2022-07-20 21:00:00+00:00,20.356,23.613,13.573
2022-07-20 22:00:00+00:00,19.066,21.897,20.674
2022-07-20 23:00:00+00:00,18.745,25.273,10.832
2022-07-21 00:00:00+00:00,19.78,26.485,4.549
2022-07-21 01:00:00+00:00,19.726,26.687,6.91
2022-07-21 02:00:00+00:00,20.325,27.365,6.834
2022-07-21 03:00:00+00:00,21.285,28.282,7.791
2022-07-21 04:00:00+00:00,22.792,29.279,19.889
2022-07-21 05:00:00+00:00,24.418,30.157,30.736
2022-07-21 06:00:00+00:00,25.059,31.455,40.663
2022-07-21 07:00:00+00:00,24.553,29.151,40.383
2022-07-21 08:00:00+00:00,19.734,23.691,41.077
2022-07-21 09:00:00+00:00,16.647,18.488,47.12
2022-07-21 10:00:00+00:00,16.852,17.907,49.273
2022-07-21 11:00:00+00:00,15.785,17.084,33.467
2022-07-21 12:00:00+00:00,16.221,18.396,44.263
2022-07-21 13:00:00+00:00,15.227,16.088,45.3
2022-07-21 14:00:00+00:00,14.619,15.248,40.379
2022-07-21 15:00:00+00:00,14.5,14.299,49.908
2022-07-21 16:00:00+00:00,13.694,13.939,50.923
2022-07-21 17:00:00+00:00,13.879,15.171,58.462
2022-07-21 18:00:00+00:00,14.107,15.82,50.667
2022-07-21 19:00:00+00:00,14.191,16.379,35.591
2022-07-21 20:00:00+00:00,14.917,17.784,28.854
2022-07-21 21:00:00+00:00,15.979,18.796,40.109
2022-07-21 22:00:00+00:00,15.805,18.189,30.281
2022-07-21 23:00:00+00:00,15.526,19.733,24.396
2022-07-22 00:00:00+00:00,15.523,19.443,15.206
2022-07-22 01:00:00+00:00,14.846,19.288,16.412
2022-07-22 02:00:00+00:00,14.926,19.31,14.822
2022-07-22 03:00:00+00:00,14.832,18.954,15.366
2022-07-22 04:00:00+00:00,14.697,19.664,26.124
2022-07-22 05:00:00+00:00,15.722,20.268,30.931
2022-07-22 06:00:00+00:00,16.696,21.246,31.645
2022-07-22 07:00:00+00:00,20.326,23.557,43.379
2022-07-22 08:00:00+00:00,18.264,22.554,46.183
2022-07-22 09:00:00+00:00,22.797,24.78,54.254
2022-07-22 10:00:00+00:00,22.795,25.072,60.197
2022-07-22 11:00:00+00:00,22.093,25.764,51.321
2022-07-22 12:00:00+00:00,21.387,25.942,54.975
2022-07-22 13:00:00+00:00,19.899,25.022,81.85
2022-07-22 14:00:00+00:00,19.525,23.388,60.732
2022-07-22 15:00:00+00:00,21.218,24.892,79.7
2022-07-22 16:00:00+00:00,22.307,29.211,77.4
2022-07-22 17:00:00+00:00,21.977,27.185,67.806
2022-07-22 18:00:00+00:00,21.07,26.334,67.561
2022-07-22 19:00:00+00:00,21.232,27.415,75.163
2022-07-22 20:00:00+00:00,21.894,26.466,49.616
2022-07-22 21:00:00+00:00,20.685,26.186,50.693
2022-07-22 22:00:00+00:00,22.038,27.939,22.231
2022-07-22 23:00:00+00:00,22.085,29.182,32.178
2022-07-23 00:00:00+00:00,19.442,26.427,10.523
2022-07-23 01:00:00+00:00,18.23,25.854,11.099
2022-07-23 02:00:00+00:00,17.685,25.682,11.583
2022-07-23 03:00:00+00:00,18.266,26.063,8.917
2022-07-23 04:00:00+00:00,17.96,25.428,9.346
2022-07-23 05:00:00+00:00,16.404,23.987,17.778
2022-07-23 06:00:00+00:00,16.066,23.487,18.055
2022-07-23 07:00:00+00:00,16.764,24.336,16.182
2022-07-23 08:00:00+00:00,19.514,27.476,21.995
2022-07-23 09:00:00+00:00,19.571,27.745,27.773
2022-07-23 10:00:00+00:00,19.337,27.926,33.823
2022-07-23 11:00:00+00:00,20.219,28.896,37.226
2022-07-23 12:00:00+00:00,20.412,29.287,36.01
2022-07-23 13:00:00+00:00,18.135,26.412,36.389
2022-07-23 14:00:00+00:00,17.769,25.216,41.689
2022-07-23 15:00:00+00:00,16.975,23.48,47.275
2022-07-23 16:00:00+00:00,19.045,25.728,47.118
2022-07-23 17:00:00+00:00,19.152,26.702,39.853
2022-07-23 18:00:00+00:00,18.394,25.928,41.616
2022-07-23 19:00:00+00:00,18.64,26.385,48.507
2022-07-23 20:00:00+00:00,19.813,27.248,42.998
2022-07-23 21:00:00+00:00,19.326,26.74,43.429
2022-07-23 22:00:00+00:00,18.519,26.67,37.172
2022-07-23 23:00:00+00:00,18.904,26.619,33.888
2022-07-24 00:00:00+00:00,19.793,26.799,29.002
2022-07-24 01:00:00+00:00,19.553,25.949,23.962
2022-07-24 02:00:00+00:00,19.963,26.312,25.076
2022-07-24 03:00:00+00:00,20.214,27.352,17.94
2022-07-24 04:00:00+00:00,18.653,26.815,17.116
2022-07-24 05:00:00+00:00,19.214,26.928,17.712
2022-07-24 06:00:00+00:00,19.186,27.174,14.025
2022-07-24 07:00:00+00:00,19.561,27.655,14.552
2022-07-24 08:00:00+00:00,20.36,28.103,17.802
2022-07-24 09:00:00+00:00,20.537,28.821,26.036
2022-07-24 10:00:00+00:00,20.04,28.107,24.217
2022-07-24 11:00:00+00:00,19.334,27.028,31.801
2022-07-24 12:00:00+00:00,19.116,25.721,27.696
2022-07-24 13:00:00+00:00,17.473,23.559,22.383
2022-07-24 14:00:00+00:00,16.686,22.529,29.066
2022-07-24 15:00:00+00:00,15.684,21.454,27.006
2022-07-24 16:00:00+00:00,16.462,21.396,37.043
2022-07-24 17:00:00+00:00,16.28,22.082,37.389
2022-07-24 18:00:00+00:00,17.538,23.606,46.018
2022-07-24 19:00:00+00:00,17.215,23.608,36.387
2022-07-24 20:00:00+00:00,18.79,25.112,55.993
2022-07-24 21:00:00+00:00,18.209,24.751,28.693
2022-07-24 22:00:00+00:00,17.878,23.385,18.483
2022-07-24 23:00:00+00:00,17.356,24.464,16.367
2022-07-25 00:00:00+00:00,17.23,24.047,13.532
2022-07-25 01:00:00+00:00,17.471,24.59,14.552
2022-07-25 02:00:00+00:00,16.985,24.574,15.141
2022-07-25 03:00:00+00:00,17.125,24.874,14.627
2022-07-25 04:00:00+00:00,17.18,25.285,20.342
2022-07-25 05:00:00+00:00,19.526,26.575,27.851
2022-07-25 06:00:00+00:00,23.669,28.295,43.174
2022-07-25 07:00:00+00:00,25.269,29.933,38.354
2022-07-25 08:00:00+00:00,23.92,29.394,43.069
2022-07-25 09:00:00+00:00,23.998,29.738,56.354
2022-07-25 10:00:00+00:00,20.129,25.584,62.089
2022-07-25 11:00:00+00:00,20.413,23.885,45.112
2022-07-25 12:00:00+00:00,20.064,20.992,60.761
2022-07-25 13:00:00+00:00,21.61,22.924,51.932
2022-07-25 14:00:00+00:00,21.055,20.177,51.624
2022-07-25 15:00:00+00:00,20.71,20.501,57.764
2022-07-25 16:00:00+00:00,20.34,21.054,47.985
2022-07-25 17:00:00+00:00,19.092,19.777,39.325
2022-07-25 18:00:00+00:00,18.699,19.367,38.051
2022-07-25 19:00:00+00:00,20.22,21.357,38.705
2022-07-25 20:00:00+00:00,20.131,20.936,31.71
2022-07-25 21:00:00+00:00,17.538,19.246,23.858
2022-07-25 22:00:00+00:00,15.508,14.774,13.07
2022-07-25 23:00:00+00:00,15.09,12.628,6.961
2022-07-26 00:00:00+00:00,14.296,11.173,4.874
2022-07-26 01:00:00+00:00,11.265,9.184,3.863
2022-07-26 02:00:00+00:00,11.253,8.964,3.184
2022-07-26 03:00:00+00:00,8.765,8.117,3.71
2022-07-26 04:00:00+00:00,8.533,8.045,10.847
2022-07-26 05:00:00+00:00,9.813,8.766,19.565
2022-07-26 06:00:00+00:00,12.1,9.909,34.333
2022-07-26 07:00:00+00:00,14.508,11.255,37.564
2022-07-26 08:00:00+00:00,13.097,11.203,38.249
2022-07-26 09:00:00+00:00,15.32,11.629,37.377
2022-07-26 10:00:00+00:00,15.829,11.5,35.804
2022-07-26 11:00:00+00:00,13.43,10.557,34.428
2022-07-26 12:00:00+00:00,12.274,9.774,31.799
2022-07-26 13:00:00+00:00,12.825,9.828,39.17
2022-07-26 14:00:00+00:00,12.061,10.104,42.08
2022-07-26 15:00:00+00:00,12.117,10.002,40.11
2022-07-26 16:00:00+00:00,12.529,10.81,47.172
2022-07-26 17:00:00+00:00,13.348,10.533,35.944
2022-07-26 18:00:00+00:00,12.331,10.291,30.341
2022-07-26 19:00:00+00:00,11.921,9.975,27.918
2022-07-26 20:00:00+00:00,10.793,9.765,31.121
2022-07-26 21:00:00+00:00,10.446,9.697,26.118
2022-07-26 22:00:00+00:00,11.305,9.688,26.573
2022-07-26 23:00:00+00:00,12.257,9.885,16.913
2022-07-27 00:00:00+00:00,12.219,10.07,12.743
2022-07-27 01:00:00+00:00,12.429,10.004,11.338
2022-07-27 02:00:00+00:00,12.74,10.151,9.497
2022-07-27 03:00:00+00:00,12.598,10.442,9.828
2022-07-27 04:00:00+00:00,13.049,10.744,21.405
2022-07-27 05:00:00+00:00,14.611,11.659,38.371
2022-07-27 06:00:00+00:00,18.003,12.804,47.398
2022-07-27 07:00:00+00:00,19.136,13.553,41.675
2022-07-27 08:00:00+00:00,17.032,13.127,35.698
2022-07-27 09:00:00+00:00,21.347,14.717,38.913
2022-07-27 10:00:00+00:00,17.632,13.121,39.326
2022-07-27 11:00:00+00:00,15.73,12.094,26.923
2022-07-27 12:00:00+00:00,13.202,11.259,37.078
2022-07-27 13:00:00+00:00,18.587,14.654,46.813
2022-07-27 14:00:00+00:00,15.79,12.351,46.57
2022-07-27 15:00:00+00:00,17.044,13.842,58.101
2022-07-27 16:00:00+00:00,15.014,12.544,61.259
2022-07-27 17:00:00+00:00,13.84,12.047,46.867
