"Jahr","Monat","Herkunftsland - Total Ankünfte","Herkunftsland - Total Logiernächte","Schweiz Ankünfte","Schweiz Logiernächte","Baltische Staaten Ankünfte","Baltische Staaten Logiernächte","Deutschland Ankünfte","Deutschland Logiernächte","Frankreich Ankünfte","Frankreich Logiernächte","Italien Ankünfte","Italien Logiernächte","Österreich Ankünfte","Österreich Logiernächte","Vereinigtes Königreich Ankünfte","Vereinigtes Königreich Logiernächte","Irland Ankünfte","Irland Logiernächte","Niederlande Ankünfte","Niederlande Logiernächte","Belgien Ankünfte","Belgien Logiernächte","Luxemburg Ankünfte","Luxemburg Logiernächte","Dänemark Ankünfte","Dänemark Logiernächte","Schweden Ankünfte","Schweden Logiernächte","Norwegen Ankünfte","Norwegen Logiernächte","Finnland Ankünfte","Finnland Logiernächte","Spanien Ankünfte","Spanien Logiernächte","Portugal Ankünfte","Portugal Logiernächte","Griechenland Ankünfte","Griechenland Logiernächte","Türkei Ankünfte","Türkei Logiernächte","Übriges Europa Ankünfte","Übriges Europa Logiernächte","Liechtenstein Ankünfte","Liechtenstein Logiernächte","Island Ankünfte","Island Logiernächte","Polen Ankünfte","Polen Logiernächte","Ungarn Ankünfte","Ungarn Logiernächte","Belarus Ankünfte","Belarus Logiernächte","Bulgarien Ankünfte","Bulgarien Logiernächte","Malta Ankünfte","Malta Logiernächte","Zypern Ankünfte","Zypern Logiernächte","Chile Ankünfte","Chile Logiernächte","Vereinigte Staaten Ankünfte","Vereinigte Staaten Logiernächte","Kanada Ankünfte","Kanada Logiernächte","Mexiko Ankünfte","Mexiko Logiernächte","Brasilien Ankünfte","Brasilien Logiernächte","Argentinien Ankünfte","Argentinien Logiernächte","Zentralamerika, Karibik Ankünfte","Zentralamerika, Karibik Logiernächte","Übriges Südamerika Ankünfte","Übriges Südamerika Logiernächte","Übriges Zentralamerika, Karibik Ankünfte","Übriges Zentralamerika, Karibik Logiernächte","Ägypten Ankünfte","Ägypten Logiernächte","Übriges Nordafrika Ankünfte","Übriges Nordafrika Logiernächte","Südafrika Ankünfte","Südafrika Logiernächte","Übriges Afrika Ankünfte","Übriges Afrika Logiernächte","Bahrain Ankünfte","Bahrain Logiernächte","Israel Ankünfte","Israel Logiernächte","Indien Ankünfte","Indien Logiernächte","Japan Ankünfte","Japan Logiernächte","Übriges Süd- und Ostasien Ankünfte","Übriges Süd- und Ostasien Logiernächte","Katar Ankünfte","Katar Logiernächte","Kuwait Ankünfte","Kuwait Logiernächte","Australien Ankünfte","Australien Logiernächte","Australien, Neuseeland, Ozeanien Ankünfte","Australien, Neuseeland, Ozeanien Logiernächte","China Ankünfte","China Logiernächte","Golf-Staaten Ankünfte","Golf-Staaten Logiernächte","Hongkong Ankünfte","Hongkong Logiernächte","Indonesien Ankünfte","Indonesien Logiernächte","Korea (Süd-) Ankünfte","Korea (Süd-) Logiernächte","Malaysia Ankünfte","Malaysia Logiernächte","Philippinen Ankünfte","Philippinen Logiernächte","Neuseeland, Ozeanien Ankünfte","Neuseeland, Ozeanien Logiernächte","Singapur Ankünfte","Singapur Logiernächte","Oman Ankünfte","Oman Logiernächte","Taiwan (Chinesisches Taipei) Ankünfte","Taiwan (Chinesisches Taipei) Logiernächte","Thailand Ankünfte","Thailand Logiernächte","Übriges Westasien Ankünfte","Übriges Westasien Logiernächte","Estland Ankünfte","Estland Logiernächte","Lettland Ankünfte","Lettland Logiernächte","Litauen Ankünfte","Litauen Logiernächte","Saudi-Arabien Ankünfte","Saudi-Arabien Logiernächte","Vereinigte Arabische Emirate Ankünfte","Vereinigte Arabische Emirate Logiernächte","Serbien und Montenegro Ankünfte","Serbien und Montenegro Logiernächte","Kroatien Ankünfte","Kroatien Logiernächte","Rumänien Ankünfte","Rumänien Logiernächte","Russland Ankünfte","Russland Logiernächte","Slowakei Ankünfte","Slowakei Logiernächte","Slowenien Ankünfte","Slowenien Logiernächte","Tschechien Ankünfte","Tschechien Logiernächte","Ukraine Ankünfte","Ukraine Logiernächte","Serbien Ankünfte","Serbien Logiernächte"
"2017","Jahrestotal",18562061,37392740,8672753,16919875,...,...,1652977,3745134,680806,1244402,487914,927346,191833,405041,708193,1615669,37484,81268,279385,605835,195605,587573,38394,94186,55425,111573,78664,175931,43739,100695,33965,77817,234456,454477,63148,133590,37711,86720,54834,115941,58180,122163,14776,28012,5859,11481,66559,179785,35491,86282,6630,16381,16462,39512,5627,13988,5807,14606,8849,20262,957796,2046380,115180,247764,27277,57644,106871,244854,25225,55305,...,...,28411,66909,22871,55872,11880,35743,17993,50355,20996,55704,38384,130144,7001,21206,84269,192521,326454,739185,227010,408258,73388,158543,30749,78498,28618,87577,153839,323643,...,...,974756,1279216,...,...,91060,151486,52240,92113,315074,457212,39495,73834,16293,38772,19577,41070,70412,148304,12661,29836,141959,196632,143449,218682,34041,95144,6822,16488,6123,14038,7246,15925,119612,350592,137934,352259,...,...,11491,28058,37530,87985,135518,352172,18109,51065,12131,29831,43997,102839,26362,67262,12431,30275
"2017","Januar",1180328,2709743,618475,1335581,...,...,108841,304041,45935,88785,34476,74251,10854,23473,48203,128276,2722,6114,14331,43554,13900,56178,2795,9647,3401,7324,5078,12977,2353,5710,1842,4379,12105,27001,4120,8050,3182,8383,5026,12858,3731,9026,946,1935,218,508,4224,12994,1837,4694,508,1709,931,2685,360,1030,651,1969,421,1127,43334,103837,5719,13022,1438,3441,10585,26754,1506,3421,...,...,1714,3987,1812,3647,758,2322,1236,3337,1688,5625,2406,7825,228,768,4617,10732,5071,13771,5532,13265,3246,8380,1395,3342,853,2575,11258,28920,...,...,46221,65558,...,...,4514,8614,2684,5325,17212,25476,1723,3618,552,1633,1394,3007,3460,8488,336,860,4452,6057,4719,7355,1805,4733,551,1614,469,1577,444,1055,4417,13482,4054,10250,...,...,776,2094,2367,6733,14770,55685,930,3330,739,2041,2297,5760,2694,9819,886,2349
"2017","Februar",1249184,3049114,658002,1587284,...,...,116774,303488,58212,136475,31577,65563,12977,31400,58369,174065,2909,6842,24032,70962,20044,66927,4462,15351,5349,12727,7919,22391,4476,13891,2641,7186,12001,26545,5043,10588,2672,6662,3825,8727,4634,10819,1246,2971,365,826,4220,13474,1976,5174,620,1491,940,2865,435,1366,493,1088,521,1176,40388,99908,5681,14506,1191,2818,7361,17976,1373,3315,...,...,1507,3644,1019,2766,878,2956,1488,4000,1118,3007,2474,8596,534,1221,3952,9636,5562,14187,6565,13522,2880,6831,990,2688,719,2261,4837,12299,...,...,44154,65257,...,...,3444,6581,1963,3603,15104,21553,1500,3035,780,2067,663,1563,2916,7467,356,1026,4032,5639,4450,6989,2074,5385,420,1633,377,1090,453,1197,2392,8083,5427,11858,...,...,853,2169,2480,6801,10606,30388,1179,3751,932,2900,2716,7385,1685,4675,977,2558
"2017","März",1412434,3154642,713396,1503850,...,...,140817,379588,56536,111068,41528,81208,14139,31184,61655,154704,3284,7078,19927,61772,17180,72645,2762,6954,4100,8891,9470,26222,5150,13789,3200,7970,14969,31053,5415,11851,3118,7032,4426,9798,4605,10318,1102,2160,416,988,6244,20102,2907,7037,565,1279,1292,3565,459,1115,402,977,586,1385,56577,132149,7737,19104,1419,3531,7267,17788,1603,3683,...,...,1696,4160,1467,3932,918,2814,1565,4592,1780,5166,3412,11582,254,767,5510,13929,10547,26053,9321,20581,4851,11423,1433,3554,756,2737,5306,13005,...,...,52327,70182,...,...,4753,9219,3830,6729,17163,23588,2658,5590,708,1850,890,1990,4556,10581,717,2169,5659,7724,11961,18995,2879,8631,614,1911,625,1747,572,1367,5246,13822,8211,21440,...,...,918,2076,2826,7299,11879,33636,1629,4757,1097,2900,4249,11700,2186,5755,1212,2851
"2017","April",1304509,2546968,596686,1139880,...,...,120493,276695,49137,85442,37638,70276,13681,28634,49487,107730,2556,5187,16353,31157,14683,44316,2845,6278,3275,6837,5266,11927,2464,5232,2704,6548,17042,33658,5724,13305,2511,5164,4266,8408,4012,8429,1092,1935,550,986,5116,13254,2398,6374,928,1738,1332,3028,365,947,235,521,572,1253,58446,120619,7561,15388,1966,4063,7490,16270,2101,4269,...,...,2130,4539,1601,3797,878,2343,1271,3518,1834,4463,3049,10277,343,1083,4973,10875,23858,52344,8242,14141,5605,11036,2483,6086,1067,3164,7800,16072,...,...,70112,88103,...,...,7646,12436,5555,9318,26797,35880,3922,6677,1994,4657,1226,2488,4778,9910,906,2036,6320,8377,29827,42586,2148,5801,642,1513,412,920,445,899,6236,18019,9119,20812,...,...,1108,2431,2496,5884,8948,20466,1228,3420,1002,2248,2920,6474,1445,3456,1168,2671
"2017","Mai",1513693,2791766,640926,1139281,...,...,132078,258409,51075,86788,35395,63306,16396,31790,56518,108750,2946,5662,18585,36188,11065,20662,2470,4583,3687,7185,5641,10876,2455,5202,3170,6435,16185,31230,5188,10753,2742,5913,5229,10659,4644,9182,1320,2516,458,965,5721,13632,3009,7424,359,1295,1586,3336,367,873,331,813,952,2182,90783,187866,10920,22899,1826,3920,10161,23115,2923,5877,...,...,2518,5805,1856,4543,827,2529,1483,4150,1728,4771,3239,11607,318,1080,5392,11341,76213,168669,16190,28018,6227,13162,1951,4894,1413,4083,14347,28720,...,...,93679,118255,...,...,9065,14294,4192,7399,32082,45864,3947,6940,2294,5078,1846,3980,6869,13466,1225,2842,16644,22394,18852,28085,2480,7349,503,1202,511,1128,745,1623,5907,16851,8048,16698,...,...,991,2510,3084,7347,10723,24899,1397,3651,954,2233,3786,7575,2001,4606,1055,2558
"2017","Juni",1829684,3430831,790583,1416422,...,...,159740,332041,55610,92868,43498,73954,18493,37425,71939,155293,3757,7439,25766,50587,16132,41742,3281,7167,4911,9894,6673,12490,3945,7566,3736,8460,20958,39324,5733,11755,2763,6367,5498,11376,5249,10634,1248,2258,746,1368,6265,15027,3904,9196,552,1394,1621,3569,459,1373,541,1405,1074,2607,133021,274291,12808,27259,3178,6582,10150,23139,2989,6979,...,...,3216,8404,2378,6726,858,2285,1203,3888,2102,5622,3930,14069,243,766,8990,18311,65221,142723,34061,56851,8202,16002,1700,3305,954,2684,19384,39864,...,...,100776,131795,...,...,12086,19282,9055,15172,32368,47237,3495,6759,1575,3833,2425,4941,9392,19463,785,1818,23045,31959,12425,20503,2731,7377,669,1319,558,1073,710,1486,4636,12178,8051,15509,...,...,1102,2502,3052,6587,11169,24835,1791,4489,1087,2581,4348,9888,2060,4873,1030,2621
"2017","Juli",2145250,4289083,921825,1839883,...,...,172533,373745,68516,119025,41401,76015,20744,41602,75750,168306,3434,7424,46331,83000,30638,88295,3272,6757,9904,17845,9826,18787,7946,15966,3753,7909,28354,49936,5193,11183,3323,7288,5043,10270,5213,11227,1552,3001,672,1194,7414,17562,4384,10248,527,1203,1567,3120,523,1102,653,1954,1009,2299,138604,287607,14127,28871,4204,8241,10597,23528,2828,6094,...,...,3281,7088,2896,6707,1596,4813,1773,4869,2523,5661,3644,11995,1407,4304,11695,26976,40570,93077,55907,96702,10536,21094,4293,11388,5959,18041,22247,46058,...,...,139016,179845,...,...,11397,19416,4812,8610,35741,54013,2959,5914,1428,3225,2828,5872,5479,11798,2867,6879,18648,27169,9284,15987,4264,12608,663,1381,553,1182,730,1370,28250,80811,26262,72930,...,...,785,2128,3780,7775,12866,31825,2385,5316,1270,3128,5596,12807,2543,5579,857,2255
"2017","August",2118775,4265016,904000,1752321,...,...,197504,442255,80484,149520,59514,121198,22186,46093,74160,167435,3455,7176,43624,84017,26283,85481,5012,11539,5249,10036,6348,12377,3732,7440,2566,5851,38855,70252,5857,11655,3585,7643,4963,8977,5728,12177,1296,2550,834,1336,6945,16884,4429,10838,446,928,1611,3721,762,1615,663,1608,884,1885,110861,226162,14063,28962,2914,5789,8250,17192,2621,5575,...,...,2696,6216,2014,4714,1255,4095,1528,4453,1480,3487,3086,9061,2037,6994,15969,39396,31317,69694,39011,68730,8747,18199,6448,19637,11260,35396,17144,33271,...,...,132343,170051,...,...,11892,18618,1873,3426,38192,57272,2077,4286,1279,3286,2314,4792,4231,8757,2899,5992,16505,23294,6689,11664,4217,11109,711,1429,549,997,685,1456,35551,108817,32711,96374,...,...,1090,2708,4427,8967,11959,28898,2145,5247,1366,2978,5592,14250,2686,6023,1116,2494
"2017","September",1878212,3569618,894185,1613958,...,...,166059,359992,56394,96844,38624,71156,22658,49765,69619,151762,3395,7063,26395,49586,14489,35079,3338,7153,5622,10958,7757,15945,3889,8361,3228,7053,22373,42353,5688,12315,2907,6432,4925,10301,5007,9745,1349,2404,650,1280,6527,16137,3454,8273,823,1987,1727,3855,541,1182,495,1117,1114,2346,121228,243909,15859,31200,2905,6222,10959,24028,2902,6290,...,...,2993,6894,2301,5719,1299,4047,1641,4937,1891,4860,3574,11758,609,1839,8663,19937,27047,60086,23954,42555,7824,17206,3833,10250,3082,8614,21035,41522,...,...,91424,120628,...,...,8910,13965,3768,6997,31957,46380,3515,6544,1647,3728,2526,5038,5921,12639,1150,2780,19120,27005,10477,16512,4039,11254,608,1099,534,936,604,1328,16461,46340,13868,32487,...,...,893,2400,3616,8222,10326,23090,2093,5700,1147,2748,3756,8216,1947,4614,1074,2693
"2017","Oktober",1557187,2980995,771657,1473619,...,...,126289,258534,54887,94698,36179,65693,15991,38401,48439,95724,3061,7235,16028,31312,9174,18674,2280,4207,4153,7871,5466,11711,3243,8082,2657,5688,16469,31954,4679,10208,2698,5837,3844,8016,5467,10205,1401,2470,446,866,4896,13439,3417,7768,406,993,1351,3246,369,856,387,794,818,1739,71555,157482,9418,20767,2252,4708,9308,20570,2191,4683,...,...,2819,6626,2140,5092,1000,2831,1486,4324,1347,3824,3711,13580,538,1070,5565,11148,22592,52963,13334,24584,6377,14226,2234,4768,1124,3469,11681,23360,...,...,101490,133328,...,...,7174,11191,3451,6096,38781,56335,3879,7008,1515,3441,1513,3245,6228,12469,881,1884,17580,23458,16411,23286,2553,7076,503,1076,534,984,643,1344,5458,15728,8291,19653,...,...,1109,2590,3549,7398,10007,22493,1170,4353,921,2238,3506,6847,2147,5137,1069,2422
"2017","November",1078363,1973338,529192,915464,...,...,100073,188389,47638,79704,34637,63519,13302,24989,40736,77631,3197,7175,11560,21142,8689,18176,2028,3644,3034,5938,4564,9266,2239,4827,2249,4753,14821,28401,4608,10008,2893,6385,3828,8044,4820,9852,1111,1698,221,513,4752,13761,1968,5139,401,887,1189,2969,366,858,426,968,496,1222,42209,94250,5869,12851,1689,3560,5652,13242,1215,2963,...,...,1965,5082,1525,3991,754,2248,1672,4157,1057,2971,3072,10886,223,547,4379,9081,8918,22271,7810,15636,4178,10540,1887,3894,553,1689,5427,11620,...,...,55798,71206,...,...,3659,6427,2673,5000,15817,23920,2776,5156,1003,2545,703,1454,5250,10775,311,931,4888,6750,7168,10769,2276,6225,410,753,380,833,637,1352,2855,8758,5953,13529,...,...,838,2090,2929,7096,8962,21681,1213,3770,815,1868,2738,5545,2265,5815,954,2289
"2017","Dezember",1294442,2631626,633826,1202332,...,...,111776,267957,56382,103185,53447,101207,10412,20285,53318,125993,2768,6873,16453,42558,13328,39398,3849,10906,2740,6067,4656,10962,1847,4629,2219,5585,20324,42770,5900,11919,5317,13614,3961,8507,5070,10549,1113,2114,283,651,4235,13519,1808,4117,495,1477,1315,3553,621,1671,530,1392,402,1041,50790,118300,5418,12935,2295,4769,9091,21252,973,2156,...,...,1876,4464,1862,4238,859,2460,1647,4130,2448,6247,2787,8908,267,767,4564,11159,9538,23347,7083,13673,4715,10444,2102,4692,878,2864,13373,28932,...,...,47416,65008,...,...,6520,11443,8384,14438,13860,19694,7044,12307,1518,3429,1249,2700,11332,22491,228,619,5066,6806,11186,15951,2575,7596,528,1558,621,1571,578,1448,2203,7703,7939,20719,...,...,1028,2360,2924,7876,13303,34276,949,3281,801,1968,2493,6392,2703,6910,1033,2514
"2018","Jahrestotal",19353083,38806777,8991073,17413041,...,...,1732366,3891896,713972,1285857,483363,919812,191739,380067,720495,1652318,40402,92639,296303,632963,204569,610254,39680,94554,57079,121033,84955,192205,44622,100527,35887,82131,248247,486733,64359,134293,38552,90066,48732,103264,68842,142967,15772,28644,6615,13876,72447,191859,35342,95204,7039,16757,16490,40504,6078,14875,6990,17308,9423,20458,1053411,2252701,126198,270959,31094,65521,105936,242052,25951,56684,...,...,30550,70619,28516,65307,12809,37958,18846,52652,21461,58634,39663,130351,7008,21065,87097,210512,359721,809940,211945,382585,75183,164278,43202,107696,29204,86971,164381,345194,...,...,1026160,1359519,...,...,94974,156022,53896,97235,312972,456250,44682,84073,16975,40626,20799,43355,78255,160607,10986,27388,148465,211730,156319,246165,34403,90979,7544,16511,6739,16192,7999,19210,121268,342489,145290,360650,...,...,12402,29410,39309,96530,137883,356917,17144,46325,12707,30437,49762,114581,30746,76791,11795,29001
"2018","Januar",1242076,2871590,649656,1420105,...,...,114980,314638,51649,102648,35580,75988,11142,23646,49468,129244,3142,7375,15923,44494,14501,57685,2678,7920,3404,7910,6605,16454,3004,7137,2189,5552,13272,28983,4666,10393,3225,8608,4865,12330,4496,10570,1022,1953,346,739,5451,17686,1912,5777,490,1554,1139,2796,412,1026,668,1737,522,1281,45846,112313,6025,15085,2090,4681,12848,32563,2001,4909,...,...,2187,5092,1484,3852,820,2474,1348,3639,1994,6094,2226,7099,337,906,4007,9922,5474,15194,6271,14888,3706,9263,2353,4808,871,2300,13369,33259,...,...,35392,50717,...,...,3164,6642,3361,6381,19356,28003,1884,3983,565,1670,1322,2841,3868,9038,257,633,2782,3969,5342,8883,1996,5478,479,1187,480,1310,622,2309,3310,10355,6906,16937,...,...,825,2192,2496,7918,16947,60481,1200,3681,933,2506,2657,6474,3299,10942,969,2490
"2018","Februar",1312258,3194275,676023,1636734,...,...,125497,335192,57310,126877,31295,65781,11089,24735,61734,179631,3291,9075,25338,74484,19275,70376,4581,15741,5038,14146,8214,23515,4278,13470,2743,7737,12318,27281,5011,11200,2820,6740,3584,8578,4836,11743,1071,2468,553,1158,5091,16738,1753,5425,455,1445,1175,3298,468,1496,458,1272,548,1363,40518,103998,5730,14633,1398,3414,8833,22584,1906,4554,...,...,1452,3875,1421,3496,801,2538,1562,3828,981,2675,2648,9360,243,686,4625,12132,6351,16102,7443,14784,3507,8751,1835,4029,732,2307,5433,13656,...,...,65791,86596,...,...,5386,10017,1712,3181,14836,20651,2513,4947,680,1760,749,1740,3794,8786,199,580,5371,7011,3968,8224,2094,5781,684,1987,452,1410,602,1991,2050,6569,5860,14998,...,...,908,2275,2566,7334,10691,30701,1162,3523,787,2449,3000,8523,2103,5699,1034,2441
"2018","März",1521193,3328071,763846,1553122,...,...,155939,423703,62278,126666,42040,80377,15178,32898,68322,170299,3870,8851,20687,59721,19772,67528,3203,7323,4406,10621,11044,30953,4499,12510,4164,10123,18817,39366,6285,13284,2978,7010,4445,10257,5784,13244,1232,2354,530,1092,6844,22870,2733,8276,536,1355,1380,3589,544,1433,452,1268,467,1067,56714,133886,8069,19041,2196,4578,6435,14919,1670,3799,...,...,2177,5031,1987,4848,1311,4177,1712,5026,1871,5316,3189,11884,346,976,6142,16027,13706,32403,9555,20977,4943,12539,2638,6185,1227,3080,5452,12412,...,...,51836,70289,...,...,5946,10515,3967,7405,17901,25100,2819,5530,1289,3222,887,2011,5281,11633,604,1798,6339,8633,13847,19787,3076,9310,836,2439,739,2152,702,1832,3513,10274,10300,23793,...,...,1010,2325,3015,7881,12724,35601,1698,4540,975,2713,4531,11948,2548,6198,1195,2878
"2018","April",1320522,2576811,598738,1138424,...,...,116065,250820,50662,88600,38210,71171,14112,27630,49334,109628,2859,6196,17485,32431,12668,46004,2764,6584,3457,7084,5982,13856,2616,5586,2557,5926,16152,32558,5517,11655,2714,6475,4241,8280,5577,11134,1200,2173,417,883,5947,15741,2503,6466,690,1621,1371,3276,356,986,426,950,663,1354,59397,127898,7236,14921,1876,4028,8344,17736,2245,4762,...,...,1912,4769,1876,4439,922,2664,1416,3999,1656,4431,3055,10934,282,731,4972,12980,24927,56268,8530,15753,6027,12645,2580,5744,1326,3679,8767,18354,...,...,71931,92511,...,...,6503,10893,6351,10897,26796,36001,4779,8482,1711,3685,1365,2893,5250,10777,660,1611,8344,11533,31070,45016,2163,6085,420,935,507,1233,494,1240,5622,15260,9952,22249,...,...,1118,2752,3264,7616,10510,24136,1330,3421,1233,2471,3093,6925,2294,5308,1133,2654
"2018","Mai",1562846,2874763,658691,1167780,...,...,145022,281486,51850,86446,35405,63736,16751,30991,55289,111331,3466,7840,22008,40145,11245,20960,3147,6273,3981,8335,5802,11813,2818,5870,2866,6377,18469,35408,5347,10696,2517,5854,4415,8567,4856,10307,1417,2430,541,1385,6958,16312,2848,7900,653,1315,1265,3187,376,914,335,866,1002,2002,93379,193966,10947,22706,2700,5451,10918,22563,3404,6873,...,...,2846,5920,2363,5505,627,1901,1338,3687,1792,5054,3256,11382,304,853,5104,11073,87828,189027,14395,24470,5228,11663,2176,4287,784,2311,14566,28793,...,...,92491,118172,...,...,9157,13407,3950,7082,32595,47251,3180,6053,2025,4571,1723,3605,7179,14431,517,1377,15998,21861,20640,31331,2430,6178,626,1142,470,963,608,1130,3947,11234,7175,14636,...,...,932,2175,3389,7597,10870,23871,1229,3501,945,2282,3831,8368,2654,6139,990,2395
"2018","Juni",1942102,3613500,831937,1472449,...,...,163684,332115,59478,97136,40831,72477,20441,38427,73451,160989,3794,8031,27463,51693,17681,44901,3122,6267,4781,9103,7439,14087,4072,7807,3913,8171,22649,41753,5670,11814,2697,6172,3945,8062,7177,13495,1425,2267,813,1580,6964,16168,3650,9631,752,1495,1568,3716,451,1032,912,1964,1090,2424,147258,304054,13245,28472,3371,7076,9105,20288,2686,6245,...,...,3554,8140,3089,7499,1047,3048,1407,4068,2219,5928,3991,13440,663,1551,8787,19269,69766,156298,31238,52537,7614,16776,3226,7301,1789,4592,20454,41199,...,...,112578,147267,...,...,12979,19897,11069,19293,36217,52386,4188,7733,1704,4200,2551,5210,10261,20266,1053,2664,28862,40545,11590,20249,3213,8066,838,1577,714,1376,752,1397,10674,26225,10057,22418,...,...,1232,2659,3456,8001,10483,23824,1835,4417,1087,2369,4757,10060,2473,5661,1120,2733
"2018","Juli",2222375,4422988,937992,1859775,...,...,185852,401671,69949,119071,39817,73642,21576,41094,76694,169437,3541,8234,48467,85112,33153,97190,3721,7679,11233,20524,11007,20302,8606,15618,3968,7813,29143,53913,4909,10318,3389,7045,4181,8624,7282,14604,1808,3427,666,1227,7303,16610,4429,11174,1007,1604,1846,3756,671,1467,660,1845,1189,2394,154081,317038,16197,33303,4746,10403,10116,22637,2791,5787,...,...,3340,7546,2980,7001,1588,4573,1785,4875,2418,6093,3773,11343,1264,3952,14598,36262,44010,97520,50846,86598,9689,19492,7280,20231,6061,17982,23364,47033,...,...,137904,180223,...,...,13171,21629,3457,6120,40377,59822,2798,5874,1274,3124,2900,5587,5216,11507,2523,6521,19901,29924,10051,17804,4531,11044,848,1623,648,1349,814,1551,31938,88004,27539,73213,...,...,942,2138,4050,9161,12456,29951,1895,4458,1360,2585,6993,16112,3027,6816,776,2009
"2018","August",2254680,4478634,958865,1823955,...,...,204964,451440,85914,156781,60727,121221,23121,44854,78421,175012,3691,8445,46139,88286,27853,85647,5051,11902,5353,10667,6769,13914,3508,6921,2624,6001,40137,76591,5861,11220,3805,8170,4876,8908,6556,13724,1517,2920,858,1808,7404,17113,5045,12991,627,1264,1600,3697,695,1534,897,1998,925,1825,132410,269638,16584,33321,2918,5850,7905,16614,2759,5446,...,...,2998,6192,2521,5565,1488,4087,1749,4747,1646,4263,3510,9930,2004,6623,16907,42753,36465,79387,34949,61656,9674,19140,10380,31124,11440,35777,18392,36144,...,...,144541,189111,...,...,11384,17352,1767,3381,38157,57872,2768,5118,1158,2951,2846,5737,5105,10729,2235,5757,18001,26629,7494,13575,4397,10905,639,1197,546,1152,997,2218,36826,107848,33005,95271,...,...,1376,2844,4919,10385,12824,30776,2030,4813,1317,3031,6230,14381,2789,6471,827,2064
"2018","September",1964484,3694903,941006,1693231,...,...,174136,367574,58489,97274,37412,68002,20976,42338,71475,154897,3790,8204,26079,52752,15608,39246,3395,6762,5153,10421,7643,15951,4369,9918,3454,7499,23937,45250,5406,11066,2542,5938,3605,7430,6252,11743,1446,2332,760,1776,6491,15218,3579,9691,542,1414,1677,3704,526,1386,443,1023,1227,2595,138544,279470,18198,36283,3059,6000,9574,20776,2733,5898,...,...,3142,6793,3163,6392,1220,3486,1546,4536,1785,4749,3736,11646,437,1413,8874,19457,27149,61419,22224,40300,7905,15962,3056,7070,2079,5868,22673,44892,...,...,109110,147396,...,...,10291,15777,3687,6963,31704,48014,4286,8059,2158,4907,2707,5468,6226,12753,1253,2705,18817,26780,9768,16695,2986,7912,561,1119,561,1197,647,1438,11014,28921,11108,25215,...,...,1020,2503,3423,7986,9964,22027,1398,3654,1203,2829,4803,9916,2345,5279,929,2345
"2018","Oktober",1573845,2998715,778532,1473123,...,...,125333,253326,55112,91500,35723,64359,14619,29961,45825,90480,2987,6668,17450,36203,9951,19845,2347,4557,4212,8706,5727,12188,2959,6770,2987,6524,18297,33625,5000,10215,2753,6143,3459,7198,5619,11600,1347,2320,389,751,5070,13119,2762,7302,456,1515,1280,3386,510,1016,293,746,834,1905,81274,174962,11721,25502,2409,5116,8170,18944,1887,4103,...,...,2743,6937,2859,6475,1034,3292,1616,4785,1487,4177,3921,13711,484,1405,4825,11738,23293,54116,12993,23998,7833,16573,2708,6206,1226,3589,12059,25206,...,...,105635,139247,...,...,7365,11924,3973,7085,28501,41647,4104,7580,1535,3945,1624,3532,5886,11826,968,2087,15070,20835,21494,33143,2754,7248,429,878,432,964,647,1264,6095,17461,8568,18596,...,...,1064,2632,3031,7677,9233,21294,1240,4006,1133,2962,3334,6719,2340,5581,1015,2696
"2018","November",1121830,2025429,557671,943648,...,...,102804,191021,50897,83107,37072,67796,12684,23560,37927,71494,2942,6604,12059,22226,9132,17950,2147,3817,2849,5823,4562,9145,2161,4660,2254,4907,16064,30686,4892,9976,3250,6924,3422,7022,5302,10030,1216,1982,424,789,4592,11869,2238,6178,406,1021,1120,2836,450,954,634,1479,473,1139,46089,100911,6178,13355,1871,3844,5507,12885,1050,2449,...,...,2001,5334,2749,5418,1028,2988,1654,4579,987,2764,3222,10685,136,442,3404,7366,11112,28534,6946,14128,4922,11494,2131,4292,693,2062,5268,11272,...,...,52194,70227,...,...,3394,6026,2970,5466,14063,20503,3841,6873,1227,3007,761,1647,6052,11893,444,1060,3921,6148,9676,13383,2332,6370,470,912,637,1696,552,1284,3184,11237,6371,12989,...,...,994,2404,2842,7274,8996,21202,1104,3181,930,2409,3149,6874,2224,5709,910,2210
"2018","Dezember",1314872,2727098,638116,1230695,...,...,118090,288910,60384,109751,49251,95262,10050,19933,52555,129876,3029,7116,17205,45416,13730,42922,3524,9729,3212,7693,4161,10027,1732,4260,2168,5501,18992,41319,5795,12456,5862,14987,3694,8008,5105,10773,1071,2018,318,688,4332,12415,1890,4393,425,1154,1069,3263,619,1631,812,2160,483,1109,57901,134567,6068,14337,2460,5080,8181,19543,819,1859,...,...,2198,4990,2024,4817,923,2730,1713,4883,2625,7090,3136,8937,508,1527,4852,11533,9640,23672,6555,12496,4135,9980,2839,6419,976,3424,14584,32974,...,...,46757,67763,...,...,6234,11943,7632,13981,12469,19000,7522,13841,1649,3584,1364,3084,14137,26968,273,595,5059,7862,11379,18075,2431,6602,714,1515,553,1390,562,1556,3095,9101,8449,20335,...,...,981,2511,2858,7700,12185,33053,1023,3130,804,1831,3384,8281,2650,6988,897,2086
